EmployeeID,MonthlyIncome,JobRole,TotalWorkingYears,Gender,Age,Education Level,AgeGroup,ExpGroup,Cluster
43645,7221,Healthcare,6,Male,30,Associate Degree,Low,Low,Low_Low
36654,4037,Education,6,Male,32,Master’s Degree,Low,Low,Low_Low
6667,5362,Media,2,Male,19,Master’s Degree,Low,Low,Low_Low
3155,5781,Media,12,Male,21,Master’s Degree,Low,Low,Low_Low
60286,5566,Media,9,Male,38,Bachelor’s Degree,Low,Low,Low_Low
44381,6782,Media,4,Male,21,High School,Low,Low,Low_Low
16719,6583,Finance,1,Male,22,Bachelor’s Degree,Low,Low,Low_Low
54600,6038,Technology,4,Male,22,Associate Degree,Low,Low,Low_Low
32513,8978,Healthcare,11,Male,28,Master’s Degree,Low,Low,Low_Low
15405,3829,Education,10,Male,18,Associate Degree,Low,Low,Low_Low
71592,9382,Healthcare,12,Male,23,Associate Degree,Low,Low,Low_Low
33937,8729,Finance,5,Male,23,High School,Low,Low,Low_Low
4204,3566,Education,7,Male,23,Associate Degree,Low,Low,Low_Low
34770,6599,Healthcare,12,Male,25,Associate Degree,Low,Low,Low_Low
61725,10453,Technology,5,Male,18,Bachelor’s Degree,Low,Low,Low_Low
51923,4907,Media,5,Male,30,Associate Degree,Low,Low,Low_Low
29884,9569,Finance,9,Male,22,High School,Low,Low,Low_Low
19028,12383,Technology,8,Male,31,Associate Degree,Low,Low,Low_Low
43694,7893,Technology,5,Male,20,High School,Low,Low,Low_Low
39642,8264,Technology,10,Male,21,Bachelor’s Degree,Low,Low,Low_Low
8455,9936,Healthcare,7,Male,23,Bachelor’s Degree,Low,Low,Low_Low
61918,4417,Education,7,Male,25,Bachelor’s Degree,Low,Low,Low_Low
24447,3790,Education,7,Male,24,Master’s Degree,Low,Low,Low_Low
57056,13664,Finance,2,Male,24,Master’s Degree,Low,Low,Low_Low
8930,6579,Finance,11,Male,20,Master’s Degree,Low,Low,Low_Low
2102,6264,Healthcare,6,Male,25,Bachelor’s Degree,Low,Low,Low_Low
34303,3815,Education,3,Male,18,Master’s Degree,Low,Low,Low_Low
513,10413,Technology,9,Male,30,Bachelor’s Degree,Low,Low,Low_Low
17343,3831,Education,10,Male,24,Associate Degree,Low,Low,Low_Low
37531,9885,Technology,7,Male,29,Bachelor’s Degree,Low,Low,Low_Low
53704,5897,Media,2,Male,27,Bachelor’s Degree,Low,Low,Low_Low
51333,8565,Technology,2,Male,20,Master’s Degree,Low,Low,Low_Low
55144,7003,Healthcare,1,Male,21,Bachelor’s Degree,Low,Low,Low_Low
63830,3911,Education,4,Male,18,High School,Low,Low,Low_Low
68111,6902,Healthcare,1,Male,34,Bachelor’s Degree,Low,Low,Low_Low
64876,7622,Healthcare,9,Male,28,Associate Degree,Low,Low,Low_Low
33536,8471,Healthcare,1,Male,26,Bachelor’s Degree,Low,Low,Low_Low
22144,9264,Healthcare,10,Male,28,Master’s Degree,Low,Low,Low_Low
673,7680,Healthcare,11,Male,22,Associate Degree,Low,Low,Low_Low
48475,8876,Finance,10,Male,30,High School,Low,Low,Low_Low
36505,9167,Healthcare,5,Male,19,Associate Degree,Low,Low,Low_Low
54985,6156,Healthcare,1,Male,26,Associate Degree,Low,Low,Low_Low
32622,8184,Healthcare,5,Male,26,Bachelor’s Degree,Low,Low,Low_Low
63679,11019,Healthcare,8,Male,23,Associate Degree,Low,Low,Low_Low
53046,7722,Healthcare,12,Male,34,Bachelor’s Degree,Low,Low,Low_Low
49011,4971,Finance,2,Male,18,Associate Degree,Low,Low,Low_Low
2762,10688,Technology,11,Male,20,Associate Degree,Low,Low,Low_Low
24345,5133,Media,12,Male,30,High School,Low,Low,Low_Low
64333,4196,Education,9,Male,19,Associate Degree,Low,Low,Low_Low
55971,6187,Media,9,Male,30,Associate Degree,Low,Low,Low_Low
17656,7384,Media,6,Male,23,Associate Degree,Low,Low,Low_Low
74389,5023,Healthcare,7,Male,35,Associate Degree,Low,Low,Low_Low
65623,5898,Media,9,Male,31,High School,Low,Low,Low_Low
45089,6747,Finance,9,Male,19,Master’s Degree,Low,Low,Low_Low
10947,9624,Technology,7,Male,23,Bachelor’s Degree,Low,Low,Low_Low
5514,4822,Education,9,Male,28,Associate Degree,Low,Low,Low_Low
2626,7720,Healthcare,11,Male,31,Bachelor’s Degree,Low,Low,Low_Low
28477,6513,Media,6,Male,30,Associate Degree,Low,Low,Low_Low
34950,6252,Media,12,Male,38,Associate Degree,Low,Low,Low_Low
1320,12094,Technology,6,Male,26,Associate Degree,Low,Low,Low_Low
22570,4680,Education,1,Male,30,Bachelor’s Degree,Low,Low,Low_Low
18381,10638,Technology,10,Male,18,Master’s Degree,Low,Low,Low_Low
16555,4885,Education,10,Male,26,High School,Low,Low,Low_Low
10677,10869,Technology,9,Male,27,Master’s Degree,Low,Low,Low_Low
2090,9030,Technology,10,Male,25,Bachelor’s Degree,Low,Low,Low_Low
46700,5726,Media,3,Male,28,Bachelor’s Degree,Low,Low,Low_Low
39407,11639,Finance,5,Male,35,Master’s Degree,Low,Low,Low_Low
41339,7225,Healthcare,2,Male,28,High School,Low,Low,Low_Low
17018,8778,Healthcare,8,Male,30,Master’s Degree,Low,Low,Low_Low
28239,8498,Technology,6,Male,25,Master’s Degree,Low,Low,Low_Low
14760,8607,Finance,7,Male,32,Master’s Degree,Low,Low,Low_Low
44682,5696,Media,12,Male,36,Bachelor’s Degree,Low,Low,Low_Low
52258,5691,Education,10,Male,28,Associate Degree,Low,Low,Low_Low
55737,3603,Education,6,Male,27,Master’s Degree,Low,Low,Low_Low
62971,7176,Finance,9,Male,18,Bachelor’s Degree,Low,Low,Low_Low
6762,4027,Education,3,Male,21,Bachelor’s Degree,Low,Low,Low_Low
59920,9038,Technology,6,Male,31,Master’s Degree,Low,Low,Low_Low
71397,4025,Education,1,Male,26,Associate Degree,Low,Low,Low_Low
37504,10323,Technology,8,Male,25,Master’s Degree,Low,Low,Low_Low
37814,5720,Education,8,Male,20,High School,Low,Low,Low_Low
64181,4477,Education,4,Male,27,Bachelor’s Degree,Low,Low,Low_Low
1739,9381,Healthcare,2,Male,32,Associate Degree,Low,Low,Low_Low
5848,6066,Education,10,Male,20,Bachelor’s Degree,Low,Low,Low_Low
47849,8535,Technology,8,Male,20,Associate Degree,Low,Low,Low_Low
70591,8859,Healthcare,1,Male,26,Bachelor’s Degree,Low,Low,Low_Low
26638,4489,Education,5,Male,34,Associate Degree,Low,Low,Low_Low
18476,8220,Healthcare,12,Male,31,Master’s Degree,Low,Low,Low_Low
53937,10673,Healthcare,1,Male,18,High School,Low,Low,Low_Low
34991,7322,Healthcare,3,Male,26,Bachelor’s Degree,Low,Low,Low_Low
17314,5992,Technology,8,Male,35,Master’s Degree,Low,Low,Low_Low
6917,4695,Education,10,Male,18,Associate Degree,Low,Low,Low_Low
5343,5520,Media,2,Male,38,Master’s Degree,Low,Low,Low_Low
18082,8670,Finance,8,Male,19,Master’s Degree,Low,Low,Low_Low
24574,4025,Education,6,Male,32,Bachelor’s Degree,Low,Low,Low_Low
5480,8980,Finance,12,Male,28,Bachelor’s Degree,Low,Low,Low_Low
35682,9284,Technology,9,Male,24,Associate Degree,Low,Low,Low_Low
20295,6978,Healthcare,10,Male,25,Bachelor’s Degree,Low,Low,Low_Low
64665,6481,Healthcare,9,Male,30,Master’s Degree,Low,Low,Low_Low
51388,8578,Healthcare,1,Male,23,Master’s Degree,Low,Low,Low_Low
7762,8419,Technology,1,Male,26,Master’s Degree,Low,Low,Low_Low
22349,7718,Healthcare,10,Male,27,Master’s Degree,Low,Low,Low_Low
25459,9233,Finance,10,Male,36,Bachelor’s Degree,Low,Low,Low_Low
69634,6072,Media,8,Male,24,PhD,Low,Low,Low_Low
9368,10484,Technology,7,Male,32,Master’s Degree,Low,Low,Low_Low
10318,4551,Education,1,Male,26,Bachelor’s Degree,Low,Low,Low_Low
3569,12910,Finance,7,Male,20,PhD,Low,Low,Low_Low
47046,9469,Healthcare,2,Male,18,High School,Low,Low,Low_Low
11935,7207,Healthcare,3,Male,19,Master’s Degree,Low,Low,Low_Low
32367,8452,Technology,7,Male,28,Bachelor’s Degree,Low,Low,Low_Low
39804,9528,Technology,10,Male,30,Master’s Degree,Low,Low,Low_Low
44716,8682,Technology,12,Male,24,High School,Low,Low,Low_Low
71739,10744,Finance,7,Male,18,Bachelor’s Degree,Low,Low,Low_Low
67509,6743,Healthcare,11,Male,33,Associate Degree,Low,Low,Low_Low
523,9643,Technology,6,Male,31,Master’s Degree,Low,Low,Low_Low
20008,3681,Education,9,Male,28,Master’s Degree,Low,Low,Low_Low
57014,8027,Healthcare,5,Male,19,High School,Low,Low,Low_Low
35992,8695,Finance,9,Male,37,High School,Low,Low,Low_Low
69967,9932,Technology,4,Male,23,Associate Degree,Low,Low,Low_Low
6668,8940,Finance,5,Male,28,Associate Degree,Low,Low,Low_Low
25697,6514,Education,3,Male,18,Master’s Degree,Low,Low,Low_Low
36992,3493,Education,3,Male,31,Bachelor’s Degree,Low,Low,Low_Low
65098,7212,Technology,10,Male,32,Master’s Degree,Low,Low,Low_Low
68276,6617,Healthcare,4,Male,19,High School,Low,Low,Low_Low
60439,6113,Media,2,Male,31,Associate Degree,Low,Low,Low_Low
41698,4024,Education,1,Male,24,High School,Low,Low,Low_Low
67162,9125,Technology,11,Male,34,Associate Degree,Low,Low,Low_Low
33231,7620,Finance,11,Male,26,High School,Low,Low,Low_Low
19415,8760,Healthcare,8,Male,24,Associate Degree,Low,Low,Low_Low
23330,6536,Media,10,Male,19,High School,Low,Low,Low_Low
56757,5907,Media,3,Male,20,High School,Low,Low,Low_Low
33876,5711,Media,12,Male,23,High School,Low,Low,Low_Low
6874,7908,Healthcare,2,Male,25,Bachelor’s Degree,Low,Low,Low_Low
61824,9655,Finance,10,Male,26,High School,Low,Low,Low_Low
36958,10583,Technology,7,Male,24,Master’s Degree,Low,Low,Low_Low
74095,9798,Healthcare,2,Male,21,Associate Degree,Low,Low,Low_Low
24250,7471,Technology,6,Male,21,Bachelor’s Degree,Low,Low,Low_Low
43743,5964,Technology,5,Male,30,High School,Low,Low,Low_Low
47810,9759,Technology,12,Male,30,Associate Degree,Low,Low,Low_Low
66340,10657,Finance,2,Male,18,Master’s Degree,Low,Low,Low_Low
68097,5076,Education,8,Male,30,Associate Degree,Low,Low,Low_Low
38584,12297,Technology,4,Male,35,Bachelor’s Degree,Low,Low,Low_Low
42442,5949,Media,9,Male,28,Master’s Degree,Low,Low,Low_Low
44724,5044,Media,4,Male,37,Bachelor’s Degree,Low,Low,Low_Low
19211,7855,Healthcare,3,Male,28,Associate Degree,Low,Low,Low_Low
48670,5996,Media,4,Male,33,Bachelor’s Degree,Low,Low,Low_Low
68638,8703,Healthcare,2,Male,20,Bachelor’s Degree,Low,Low,Low_Low
54875,10043,Technology,5,Male,25,Bachelor’s Degree,Low,Low,Low_Low
55721,5996,Technology,8,Male,24,Associate Degree,Low,Low,Low_Low
39147,11185,Technology,8,Male,21,Master’s Degree,Low,Low,Low_Low
4338,8978,Healthcare,5,Male,23,High School,Low,Low,Low_Low
5771,6506,Media,10,Male,29,Bachelor’s Degree,Low,Low,Low_Low
13100,8210,Healthcare,5,Male,26,Associate Degree,Low,Low,Low_Low
13397,10069,Technology,9,Male,18,Bachelor’s Degree,Low,Low,Low_Low
55341,4575,Education,1,Male,21,Associate Degree,Low,Low,Low_Low
27902,8823,Healthcare,10,Male,25,Master’s Degree,Low,Low,Low_Low
24982,9025,Technology,2,Male,32,PhD,Low,Low,Low_Low
20352,5501,Media,3,Male,23,High School,Low,Low,Low_Low
47538,5427,Education,9,Male,21,Master’s Degree,Low,Low,Low_Low
44637,10000,Technology,7,Male,34,Bachelor’s Degree,Low,Low,Low_Low
4891,9767,Healthcare,8,Male,38,Master’s Degree,Low,Low,Low_Low
69738,5334,Media,9,Male,19,Master’s Degree,Low,Low,Low_Low
8524,5848,Media,3,Male,19,Master’s Degree,Low,Low,Low_Low
32039,10774,Finance,3,Male,26,Master’s Degree,Low,Low,Low_Low
41166,5884,Media,6,Male,33,Master’s Degree,Low,Low,Low_Low
11934,3929,Education,3,Male,25,High School,Low,Low,Low_Low
68986,6709,Media,12,Male,23,Master’s Degree,Low,Low,Low_Low
19828,7770,Healthcare,3,Male,30,High School,Low,Low,Low_Low
36975,5619,Finance,3,Male,34,Associate Degree,Low,Low,Low_Low
36991,5972,Media,4,Male,18,Associate Degree,Low,Low,Low_Low
20736,9487,Healthcare,6,Male,22,Bachelor’s Degree,Low,Low,Low_Low
61699,7663,Finance,9,Male,20,Bachelor’s Degree,Low,Low,Low_Low
10854,8584,Technology,7,Male,28,Master’s Degree,Low,Low,Low_Low
42132,5083,Education,12,Male,34,Master’s Degree,Low,Low,Low_Low
61284,3136,Education,6,Male,30,Bachelor’s Degree,Low,Low,Low_Low
54225,6121,Media,10,Male,22,Associate Degree,Low,Low,Low_Low
38679,7817,Finance,1,Male,21,High School,Low,Low,Low_Low
57686,6606,Media,7,Male,21,Associate Degree,Low,Low,Low_Low
43188,3152,Education,12,Male,20,Associate Degree,Low,Low,Low_Low
35840,8347,Finance,4,Male,22,Associate Degree,Low,Low,Low_Low
14447,9846,Technology,5,Male,18,Bachelor’s Degree,Low,Low,Low_Low
21788,4819,Education,1,Male,20,High School,Low,Low,Low_Low
4106,4916,Education,9,Male,34,High School,Low,Low,Low_Low
47134,7928,Technology,6,Male,21,Associate Degree,Low,Low,Low_Low
66504,6952,Healthcare,7,Male,36,Bachelor’s Degree,Low,Low,Low_Low
32411,9379,Technology,1,Male,20,High School,Low,Low,Low_Low
36350,6994,Healthcare,7,Male,21,Associate Degree,Low,Low,Low_Low
5894,10211,Technology,8,Male,32,High School,Low,Low,Low_Low
30206,10033,Finance,1,Male,29,Bachelor’s Degree,Low,Low,Low_Low
50155,6218,Media,11,Male,20,Associate Degree,Low,Low,Low_Low
28375,5116,Media,12,Male,22,Associate Degree,Low,Low,Low_Low
16285,4551,Education,9,Male,29,Bachelor’s Degree,Low,Low,Low_Low
68728,7842,Healthcare,4,Male,22,Bachelor’s Degree,Low,Low,Low_Low
25800,2830,Education,8,Male,18,Bachelor’s Degree,Low,Low,Low_Low
26140,6886,Finance,12,Male,21,Bachelor’s Degree,Low,Low,Low_Low
15711,10506,Technology,1,Male,37,High School,Low,Low,Low_Low
22910,6803,Technology,10,Male,26,Bachelor’s Degree,Low,Low,Low_Low
15383,7912,Healthcare,5,Male,30,Associate Degree,Low,Low,Low_Low
52289,11030,Technology,4,Male,31,Associate Degree,Low,Low,Low_Low
55910,4455,Education,2,Male,22,Bachelor’s Degree,Low,Low,Low_Low
45019,10382,Technology,3,Male,35,Associate Degree,Low,Low,Low_Low
38856,6926,Healthcare,9,Male,19,Master’s Degree,Low,Low,Low_Low
45712,9108,Healthcare,2,Male,36,Associate Degree,Low,Low,Low_Low
19663,3945,Education,3,Male,18,High School,Low,Low,Low_Low
17278,5490,Education,5,Male,36,Bachelor’s Degree,Low,Low,Low_Low
24456,6520,Healthcare,3,Male,32,High School,Low,Low,Low_Low
19915,5616,Media,3,Male,30,Bachelor’s Degree,Low,Low,Low_Low
72907,7796,Healthcare,3,Male,25,Master’s Degree,Low,Low,Low_Low
67407,11764,Technology,4,Male,19,High School,Low,Low,Low_Low
1168,9565,Technology,2,Male,22,High School,Low,Low,Low_Low
58619,7782,Technology,1,Male,28,Master’s Degree,Low,Low,Low_Low
3264,5839,Media,9,Male,25,Master’s Degree,Low,Low,Low_Low
50359,4665,Education,6,Male,22,Master’s Degree,Low,Low,Low_Low
15725,4099,Education,12,Male,28,High School,Low,Low,Low_Low
2481,8467,Healthcare,12,Male,25,Bachelor’s Degree,Low,Low,Low_Low
33990,8452,Technology,8,Male,32,Bachelor’s Degree,Low,Low,Low_Low
1420,7630,Finance,4,Male,34,Bachelor’s Degree,Low,Low,Low_Low
15915,3038,Education,11,Male,19,Bachelor’s Degree,Low,Low,Low_Low
37094,7913,Technology,2,Male,20,Master’s Degree,Low,Low,Low_Low
58402,3064,Education,3,Male,23,Master’s Degree,Low,Low,Low_Low
40704,11790,Technology,10,Male,31,Bachelor’s Degree,Low,Low,Low_Low
68618,5479,Technology,9,Male,37,High School,Low,Low,Low_Low
21848,9891,Technology,8,Male,31,Bachelor’s Degree,Low,Low,Low_Low
18219,5695,Media,12,Male,28,Bachelor’s Degree,Low,Low,Low_Low
66551,6249,Media,6,Male,36,High School,Low,Low,Low_Low
39857,10607,Technology,7,Male,23,Bachelor’s Degree,Low,Low,Low_Low
66622,4869,Media,4,Male,18,Bachelor’s Degree,Low,Low,Low_Low
14340,8592,Technology,10,Male,28,Associate Degree,Low,Low,Low_Low
12642,8922,Healthcare,7,Male,38,Bachelor’s Degree,Low,Low,Low_Low
65976,9888,Technology,9,Male,18,Associate Degree,Low,Low,Low_Low
67374,8884,Healthcare,9,Male,19,Associate Degree,Low,Low,Low_Low
47295,6776,Technology,1,Male,30,Associate Degree,Low,Low,Low_Low
4465,9389,Technology,7,Male,36,Master’s Degree,Low,Low,Low_Low
589,4660,Education,10,Male,20,Bachelor’s Degree,Low,Low,Low_Low
9469,5396,Education,11,Male,28,Bachelor’s Degree,Low,Low,Low_Low
18693,2065,Finance,9,Male,21,Master’s Degree,Low,Low,Low_Low
19619,6716,Finance,12,Male,20,Bachelor’s Degree,Low,Low,Low_Low
30275,11929,Finance,1,Male,36,Master’s Degree,Low,Low,Low_Low
14797,9794,Technology,4,Male,24,Associate Degree,Low,Low,Low_Low
34956,7650,Healthcare,8,Male,25,PhD,Low,Low,Low_Low
43773,6941,Technology,1,Male,37,Associate Degree,Low,Low,Low_Low
38074,4610,Education,9,Male,18,Associate Degree,Low,Low,Low_Low
56216,7828,Healthcare,6,Male,38,Master’s Degree,Low,Low,Low_Low
29545,11276,Technology,1,Male,24,High School,Low,Low,Low_Low
72676,9098,Technology,9,Male,37,High School,Low,Low,Low_Low
59246,9254,Healthcare,11,Male,37,Associate Degree,Low,Low,Low_Low
47939,8717,Healthcare,4,Male,29,Bachelor’s Degree,Low,Low,Low_Low
36754,6887,Finance,10,Male,20,Master’s Degree,Low,Low,Low_Low
72068,4860,Education,2,Male,21,Associate Degree,Low,Low,Low_Low
21909,7260,Healthcare,12,Male,26,High School,Low,Low,Low_Low
45131,10539,Technology,1,Male,37,Associate Degree,Low,Low,Low_Low
2033,9020,Healthcare,12,Male,21,Master’s Degree,Low,Low,Low_Low
51866,5305,Media,1,Male,28,Bachelor’s Degree,Low,Low,Low_Low
45306,5578,Education,11,Male,19,Bachelor’s Degree,Low,Low,Low_Low
58826,4628,Media,4,Male,31,Associate Degree,Low,Low,Low_Low
57209,5191,Media,11,Male,29,Associate Degree,Low,Low,Low_Low
4578,5102,Education,1,Male,24,Master’s Degree,Low,Low,Low_Low
20614,8805,Healthcare,9,Male,19,PhD,Low,Low,Low_Low
57475,8787,Technology,1,Male,21,High School,Low,Low,Low_Low
65149,6245,Healthcare,1,Male,24,Associate Degree,Low,Low,Low_Low
69938,7518,Healthcare,1,Male,24,Associate Degree,Low,Low,Low_Low
26831,3573,Education,6,Male,31,Bachelor’s Degree,Low,Low,Low_Low
