EmployeeID,MonthlyIncome,JobRole,TotalWorkingYears,Gender,Age,Education Level,AgeGroup,ExpGroup,Cluster
41178,6534,Finance,1,Female,33,Master’s Degree,Low,Low,Low_Low
19252,9197,Technology,11,Female,27,High School,Low,Low,Low_Low
23691,7406,Healthcare,3,Male,26,Associate Degree,Low,Low,Low_Low
20242,6099,Media,7,Female,37,Bachelor’s Degree,Low,Low,Low_Low
63893,7038,Technology,11,Male,23,Associate Degree,Low,Low,Low_Low
8021,7859,Healthcare,8,Female,26,High School,Low,Low,Low_Low
28368,10298,Technology,4,Male,21,High School,Low,Low,Low_Low
49959,4573,Education,2,Male,24,Bachelor’s Degree,Low,Low,Low_Low
11385,7979,Healthcare,3,Male,19,High School,Low,Low,Low_Low
40919,10167,Healthcare,2,Male,21,Associate Degree,Low,Low,Low_Low
71343,9306,Finance,11,Female,29,Master’s Degree,Low,Low,Low_Low
55188,6453,Media,2,Male,20,Associate Degree,Low,Low,Low_Low
23689,10943,Technology,3,Female,20,Associate Degree,Low,Low,Low_Low
24229,6669,Healthcare,6,Male,28,PhD,Low,Low,Low_Low
1115,8546,Technology,7,Female,18,High School,Low,Low,Low_Low
51580,6925,Finance,2,Male,22,Associate Degree,Low,Low,Low_Low
70584,7631,Technology,6,Male,18,Master’s Degree,Low,Low,Low_Low
69121,8376,Finance,9,Female,22,High School,Low,Low,Low_Low
18487,6185,Media,3,Male,28,Associate Degree,Low,Low,Low_Low
19879,5652,Education,8,Male,24,High School,Low,Low,Low_Low
63588,7376,Finance,5,Male,26,Bachelor’s Degree,Low,Low,Low_Low
59154,8161,Healthcare,9,Male,20,Bachelor’s Degree,Low,Low,Low_Low
62193,6160,Media,7,Female,38,Bachelor’s Degree,Low,Low,Low_Low
50742,6336,Media,9,Male,29,Bachelor’s Degree,Low,Low,Low_Low
46731,9892,Technology,4,Male,28,Associate Degree,Low,Low,Low_Low
5437,10220,Technology,6,Male,34,Associate Degree,Low,Low,Low_Low
38452,2386,Education,12,Male,33,Bachelor’s Degree,Low,Low,Low_Low
62811,4410,Education,11,Male,19,Bachelor’s Degree,Low,Low,Low_Low
21668,9249,Finance,12,Female,27,Bachelor’s Degree,Low,Low,Low_Low
32586,9117,Healthcare,5,Male,22,Bachelor’s Degree,Low,Low,Low_Low
48664,8571,Technology,6,Male,28,Associate Degree,Low,Low,Low_Low
40055,9016,Finance,6,Female,19,Master’s Degree,Low,Low,Low_Low
67005,8268,Healthcare,5,Male,26,Master’s Degree,Low,Low,Low_Low
10728,9279,Finance,9,Male,27,High School,Low,Low,Low_Low
44027,5196,Media,2,Female,27,Bachelor’s Degree,Low,Low,Low_Low
44324,8184,Healthcare,2,Female,22,Bachelor’s Degree,Low,Low,Low_Low
30266,4522,Education,8,Female,22,Master’s Degree,Low,Low,Low_Low
73806,8713,Finance,8,Female,20,Bachelor’s Degree,Low,Low,Low_Low
36084,9055,Healthcare,9,Female,36,Bachelor’s Degree,Low,Low,Low_Low
10766,8721,Finance,10,Male,34,Associate Degree,Low,Low,Low_Low
39930,5970,Healthcare,6,Female,20,Associate Degree,Low,Low,Low_Low
11408,5879,Media,6,Female,32,PhD,Low,Low,Low_Low
68269,6205,Media,10,Female,25,Master’s Degree,Low,Low,Low_Low
30591,4764,Media,9,Female,18,Master’s Degree,Low,Low,Low_Low
29892,6326,Media,1,Female,22,Bachelor’s Degree,Low,Low,Low_Low
71666,8482,Healthcare,5,Male,19,High School,Low,Low,Low_Low
73013,7412,Technology,8,Female,20,Bachelor’s Degree,Low,Low,Low_Low
14039,5842,Media,10,Male,18,Associate Degree,Low,Low,Low_Low
45072,5784,Media,10,Male,20,Bachelor’s Degree,Low,Low,Low_Low
47491,9415,Technology,11,Female,33,Bachelor’s Degree,Low,Low,Low_Low
41371,9305,Technology,11,Female,32,Bachelor’s Degree,Low,Low,Low_Low
28119,11806,Finance,12,Male,37,Associate Degree,Low,Low,Low_Low
21395,6113,Media,8,Male,19,PhD,Low,Low,Low_Low
45252,9242,Technology,12,Female,20,High School,Low,Low,Low_Low
46811,6279,Technology,7,Male,30,Associate Degree,Low,Low,Low_Low
32903,4811,Education,7,Female,25,Associate Degree,Low,Low,Low_Low
14566,5329,Media,12,Male,27,Master’s Degree,Low,Low,Low_Low
4886,7628,Finance,11,Male,20,Bachelor’s Degree,Low,Low,Low_Low
26495,8486,Technology,9,Male,24,High School,Low,Low,Low_Low
51855,3815,Education,3,Female,33,Bachelor’s Degree,Low,Low,Low_Low
21565,8756,Healthcare,1,Male,22,Bachelor’s Degree,Low,Low,Low_Low
70945,4137,Education,11,Female,22,High School,Low,Low,Low_Low
4017,8081,Healthcare,2,Male,23,Associate Degree,Low,Low,Low_Low
17833,6932,Finance,7,Male,29,High School,Low,Low,Low_Low
29598,10730,Technology,9,Female,37,Master’s Degree,Low,Low,Low_Low
16530,8622,Finance,6,Female,20,Associate Degree,Low,Low,Low_Low
59078,6125,Media,9,Female,23,Bachelor’s Degree,Low,Low,Low_Low
3232,7655,Finance,7,Male,28,Associate Degree,Low,Low,Low_Low
30097,4098,Education,2,Male,38,High School,Low,Low,Low_Low
70099,6957,Healthcare,9,Female,23,Master’s Degree,Low,Low,Low_Low
62366,11093,Finance,2,Male,34,Associate Degree,Low,Low,Low_Low
29186,7256,Healthcare,1,Female,24,High School,Low,Low,Low_Low
34887,8060,Technology,7,Male,19,Bachelor’s Degree,Low,Low,Low_Low
40241,9216,Technology,3,Female,31,Master’s Degree,Low,Low,Low_Low
1619,7512,Technology,8,Male,37,Bachelor’s Degree,Low,Low,Low_Low
30456,4647,Education,7,Female,20,Associate Degree,Low,Low,Low_Low
53038,8548,Healthcare,3,Male,18,Bachelor’s Degree,Low,Low,Low_Low
65550,8351,Finance,10,Male,31,Bachelor’s Degree,Low,Low,Low_Low
59722,7419,Healthcare,4,Male,29,Associate Degree,Low,Low,Low_Low
58351,7321,Healthcare,3,Female,26,High School,Low,Low,Low_Low
63606,11368,Technology,12,Male,29,Master’s Degree,Low,Low,Low_Low
67095,4102,Education,7,Female,19,Bachelor’s Degree,Low,Low,Low_Low
9831,9090,Healthcare,3,Male,21,Bachelor’s Degree,Low,Low,Low_Low
62576,7795,Technology,6,Female,24,High School,Low,Low,Low_Low
6749,5353,Media,4,Female,24,PhD,Low,Low,Low_Low
23244,8528,Healthcare,10,Female,31,Associate Degree,Low,Low,Low_Low
27020,10228,Technology,4,Female,35,High School,Low,Low,Low_Low
42687,2989,Education,4,Female,19,PhD,Low,Low,Low_Low
68838,6606,Media,7,Female,24,Master’s Degree,Low,Low,Low_Low
70466,7973,Healthcare,8,Male,38,Master’s Degree,Low,Low,Low_Low
72017,5869,Media,11,Female,37,Associate Degree,Low,Low,Low_Low
58005,7677,Healthcare,8,Male,24,High School,Low,Low,Low_Low
28826,7990,Technology,5,Female,23,Bachelor’s Degree,Low,Low,Low_Low
74270,7278,Healthcare,7,Male,20,Master’s Degree,Low,Low,Low_Low
53940,8904,Technology,3,Female,24,Associate Degree,Low,Low,Low_Low
34958,9518,Healthcare,11,Male,34,Bachelor’s Degree,Low,Low,Low_Low
71167,6062,Media,1,Male,24,Master’s Degree,Low,Low,Low_Low
41136,10346,Technology,4,Male,19,High School,Low,Low,Low_Low
713,9210,Technology,9,Male,19,Associate Degree,Low,Low,Low_Low
37553,9146,Finance,5,Female,25,Associate Degree,Low,Low,Low_Low
55874,9197,Technology,2,Female,31,Associate Degree,Low,Low,Low_Low
47635,8882,Technology,3,Male,25,Bachelor’s Degree,Low,Low,Low_Low
2938,9398,Technology,10,Male,22,Master’s Degree,Low,Low,Low_Low
53280,4506,Education,12,Female,32,High School,Low,Low,Low_Low
73796,9454,Finance,11,Female,27,High School,Low,Low,Low_Low
65694,2075,Education,7,Female,36,Bachelor’s Degree,Low,Low,Low_Low
61008,3775,Education,3,Female,38,Associate Degree,Low,Low,Low_Low
29773,10114,Technology,7,Male,33,PhD,Low,Low,Low_Low
49862,6623,Healthcare,1,Female,23,Associate Degree,Low,Low,Low_Low
52838,6795,Finance,4,Female,22,Associate Degree,Low,Low,Low_Low
41695,6093,Media,2,Male,22,Master’s Degree,Low,Low,Low_Low
62731,9910,Healthcare,1,Female,28,Master’s Degree,Low,Low,Low_Low
18356,5217,Education,9,Male,28,Bachelor’s Degree,Low,Low,Low_Low
7578,8822,Technology,7,Male,22,Associate Degree,Low,Low,Low_Low
47189,9820,Healthcare,8,Male,30,High School,Low,Low,Low_Low
2759,6427,Education,8,Female,24,Master’s Degree,Low,Low,Low_Low
39487,8322,Healthcare,4,Female,25,Bachelor’s Degree,Low,Low,Low_Low
56688,4249,Media,3,Male,26,Bachelor’s Degree,Low,Low,Low_Low
68130,5971,Media,5,Female,19,High School,Low,Low,Low_Low
20291,7571,Healthcare,6,Female,19,Bachelor’s Degree,Low,Low,Low_Low
36253,7061,Media,12,Female,20,Associate Degree,Low,Low,Low_Low
61025,5754,Media,7,Male,22,High School,Low,Low,Low_Low
1742,3900,Education,12,Female,29,High School,Low,Low,Low_Low
50440,8722,Healthcare,3,Male,21,Associate Degree,Low,Low,Low_Low
54005,6038,Healthcare,10,Female,21,Associate Degree,Low,Low,Low_Low
46946,3797,Education,6,Male,31,Associate Degree,Low,Low,Low_Low
22360,4933,Media,7,Male,22,Bachelor’s Degree,Low,Low,Low_Low
8218,4432,Education,2,Male,26,Bachelor’s Degree,Low,Low,Low_Low
42559,11944,Technology,3,Female,19,High School,Low,Low,Low_Low
30539,8931,Technology,4,Female,18,Bachelor’s Degree,Low,Low,Low_Low
57755,10670,Technology,8,Female,27,Master’s Degree,Low,Low,Low_Low
69926,7054,Technology,8,Male,25,Associate Degree,Low,Low,Low_Low
56729,6553,Media,3,Female,38,Bachelor’s Degree,Low,Low,Low_Low
58212,8320,Healthcare,11,Female,31,PhD,Low,Low,Low_Low
41600,3166,Education,9,Female,23,High School,Low,Low,Low_Low
5331,8632,Healthcare,1,Female,19,Bachelor’s Degree,Low,Low,Low_Low
23057,7710,Finance,11,Female,33,Bachelor’s Degree,Low,Low,Low_Low
41481,9258,Healthcare,12,Male,36,Bachelor’s Degree,Low,Low,Low_Low
64492,11475,Finance,8,Female,36,Master’s Degree,Low,Low,Low_Low
41284,5581,Media,4,Female,19,Master’s Degree,Low,Low,Low_Low
46615,10330,Technology,11,Female,27,Bachelor’s Degree,Low,Low,Low_Low
24172,8564,Healthcare,2,Male,18,Bachelor’s Degree,Low,Low,Low_Low
28980,6479,Healthcare,6,Male,19,Bachelor’s Degree,Low,Low,Low_Low
27466,9046,Technology,5,Female,18,High School,Low,Low,Low_Low
14944,6169,Media,10,Female,23,Associate Degree,Low,Low,Low_Low
8672,7529,Technology,3,Male,26,Master’s Degree,Low,Low,Low_Low
17650,9166,Finance,12,Male,23,Bachelor’s Degree,Low,Low,Low_Low
69989,5745,Media,4,Female,18,High School,Low,Low,Low_Low
29440,9056,Healthcare,11,Female,19,Bachelor’s Degree,Low,Low,Low_Low
58046,4410,Education,9,Male,21,Associate Degree,Low,Low,Low_Low
6384,5197,Education,4,Male,21,Associate Degree,Low,Low,Low_Low
39668,8032,Technology,10,Male,20,Master’s Degree,Low,Low,Low_Low
36281,4110,Education,6,Male,28,Master’s Degree,Low,Low,Low_Low
34265,5605,Education,9,Male,27,Bachelor’s Degree,Low,Low,Low_Low
30913,8701,Technology,3,Male,33,High School,Low,Low,Low_Low
14085,9332,Technology,8,Male,34,PhD,Low,Low,Low_Low
54458,7486,Technology,9,Male,35,High School,Low,Low,Low_Low
47515,8743,Healthcare,2,Male,23,High School,Low,Low,Low_Low
38054,8735,Technology,5,Female,23,High School,Low,Low,Low_Low
3378,9501,Healthcare,11,Male,37,High School,Low,Low,Low_Low
20402,6842,Finance,5,Female,30,High School,Low,Low,Low_Low
26653,10838,Technology,1,Female,33,Bachelor’s Degree,Low,Low,Low_Low
70295,5247,Media,12,Female,32,Bachelor’s Degree,Low,Low,Low_Low
57454,8609,Technology,10,Male,25,Associate Degree,Low,Low,Low_Low
37964,9773,Technology,2,Female,18,Associate Degree,Low,Low,Low_Low
70872,4600,Finance,8,Male,30,High School,Low,Low,Low_Low
13475,8070,Healthcare,10,Female,23,Master’s Degree,Low,Low,Low_Low
1979,7379,Technology,3,Male,36,Associate Degree,Low,Low,Low_Low
63016,10046,Technology,12,Male,23,High School,Low,Low,Low_Low
74185,8656,Technology,12,Female,36,Bachelor’s Degree,Low,Low,Low_Low
66741,4463,Education,8,Male,23,Master’s Degree,Low,Low,Low_Low
7267,8030,Healthcare,11,Male,19,Bachelor’s Degree,Low,Low,Low_Low
31167,6444,Media,4,Female,25,Bachelor’s Degree,Low,Low,Low_Low
59068,9744,Technology,1,Male,22,Master’s Degree,Low,Low,Low_Low
66752,7825,Healthcare,12,Female,37,Bachelor’s Degree,Low,Low,Low_Low
58999,5833,Healthcare,10,Male,18,Bachelor’s Degree,Low,Low,Low_Low
17204,6960,Finance,4,Female,18,Bachelor’s Degree,Low,Low,Low_Low
44230,8693,Technology,4,Male,18,Bachelor’s Degree,Low,Low,Low_Low
32797,7177,Technology,4,Male,33,Bachelor’s Degree,Low,Low,Low_Low
10575,7267,Media,4,Female,21,PhD,Low,Low,Low_Low
33941,7107,Finance,8,Male,26,Bachelor’s Degree,Low,Low,Low_Low
16681,4200,Education,8,Female,27,Associate Degree,Low,Low,Low_Low
73259,7730,Healthcare,6,Male,21,PhD,Low,Low,Low_Low
73652,7006,Technology,3,Female,30,Bachelor’s Degree,Low,Low,Low_Low
28504,8184,Healthcare,10,Male,20,High School,Low,Low,Low_Low
66761,8510,Finance,2,Female,29,Master’s Degree,Low,Low,Low_Low
37329,3861,Education,6,Female,38,PhD,Low,Low,Low_Low
46383,9129,Finance,5,Male,23,High School,Low,Low,Low_Low
70456,8736,Healthcare,2,Female,31,High School,Low,Low,Low_Low
32073,9471,Technology,5,Female,33,PhD,Low,Low,Low_Low
9937,8456,Healthcare,11,Male,38,Bachelor’s Degree,Low,Low,Low_Low
58777,8055,Healthcare,2,Female,35,Bachelor’s Degree,Low,Low,Low_Low
18401,3162,Education,2,Male,25,Associate Degree,Low,Low,Low_Low
17961,12696,Finance,2,Male,18,Bachelor’s Degree,Low,Low,Low_Low
58030,8543,Healthcare,5,Male,35,Associate Degree,Low,Low,Low_Low
67482,9638,Technology,8,Male,20,Bachelor’s Degree,Low,Low,Low_Low
71086,11552,Finance,7,Male,19,Associate Degree,Low,Low,Low_Low
5875,8228,Technology,12,Male,33,Master’s Degree,Low,Low,Low_Low
43645,7221,Healthcare,6,Male,30,Associate Degree,Low,Low,Low_Low
65211,6728,Healthcare,3,Female,30,High School,Low,Low,Low_Low
36654,4037,Education,6,Male,32,Master’s Degree,Low,Low,Low_Low
6667,5362,Media,2,Male,19,Master’s Degree,Low,Low,Low_Low
40793,8588,Healthcare,9,Female,27,High School,Low,Low,Low_Low
58668,8558,Technology,3,Female,36,Bachelor’s Degree,Low,Low,Low_Low
46958,8905,Technology,4,Female,24,Bachelor’s Degree,Low,Low,Low_Low
19909,6376,Media,2,Female,25,PhD,Low,Low,Low_Low
3155,5781,Media,12,Male,21,Master’s Degree,Low,Low,Low_Low
60286,5566,Media,9,Male,38,Bachelor’s Degree,Low,Low,Low_Low
44381,6782,Media,4,Male,21,High School,Low,Low,Low_Low
8414,9266,Technology,4,Female,28,Master’s Degree,Low,Low,Low_Low
25162,12276,Technology,6,Female,30,Bachelor’s Degree,Low,Low,Low_Low
16719,6583,Finance,1,Male,22,Bachelor’s Degree,Low,Low,Low_Low
54600,6038,Technology,4,Male,22,Associate Degree,Low,Low,Low_Low
57360,3327,Education,8,Female,29,Associate Degree,Low,Low,Low_Low
32513,8978,Healthcare,11,Male,28,Master’s Degree,Low,Low,Low_Low
44321,9491,Technology,10,Female,31,Associate Degree,Low,Low,Low_Low
15405,3829,Education,10,Male,18,Associate Degree,Low,Low,Low_Low
13423,7000,Healthcare,5,Female,19,High School,Low,Low,Low_Low
8664,10565,Technology,5,Female,28,Associate Degree,Low,Low,Low_Low
50814,7372,Technology,10,Female,26,High School,Low,Low,Low_Low
40776,5407,Media,3,Female,30,PhD,Low,Low,Low_Low
5202,10432,Finance,11,Female,30,Bachelor’s Degree,Low,Low,Low_Low
71592,9382,Healthcare,12,Male,23,Associate Degree,Low,Low,Low_Low
33937,8729,Finance,5,Male,23,High School,Low,Low,Low_Low
2646,5817,Media,5,Female,35,Bachelor’s Degree,Low,Low,Low_Low
4204,3566,Education,7,Male,23,Associate Degree,Low,Low,Low_Low
34770,6599,Healthcare,12,Male,25,Associate Degree,Low,Low,Low_Low
61725,10453,Technology,5,Male,18,Bachelor’s Degree,Low,Low,Low_Low
51923,4907,Media,5,Male,30,Associate Degree,Low,Low,Low_Low
4645,4801,Education,4,Female,32,Master’s Degree,Low,Low,Low_Low
61325,3176,Education,11,Female,20,High School,Low,Low,Low_Low
19517,7045,Media,1,Female,37,Bachelor’s Degree,Low,Low,Low_Low
29884,9569,Finance,9,Male,22,High School,Low,Low,Low_Low
19028,12383,Technology,8,Male,31,Associate Degree,Low,Low,Low_Low
43694,7893,Technology,5,Male,20,High School,Low,Low,Low_Low
39642,8264,Technology,10,Male,21,Bachelor’s Degree,Low,Low,Low_Low
8455,9936,Healthcare,7,Male,23,Bachelor’s Degree,Low,Low,Low_Low
71327,7998,Finance,9,Female,24,Associate Degree,Low,Low,Low_Low
70788,7844,Technology,6,Female,19,High School,Low,Low,Low_Low
61918,4417,Education,7,Male,25,Bachelor’s Degree,Low,Low,Low_Low
74407,5626,Media,4,Female,20,Master’s Degree,Low,Low,Low_Low
24447,3790,Education,7,Male,24,Master’s Degree,Low,Low,Low_Low
57056,13664,Finance,2,Male,24,Master’s Degree,Low,Low,Low_Low
37690,5940,Media,4,Female,26,Bachelor’s Degree,Low,Low,Low_Low
8930,6579,Finance,11,Male,20,Master’s Degree,Low,Low,Low_Low
33746,8262,Finance,9,Female,20,High School,Low,Low,Low_Low
2102,6264,Healthcare,6,Male,25,Bachelor’s Degree,Low,Low,Low_Low
34303,3815,Education,3,Male,18,Master’s Degree,Low,Low,Low_Low
513,10413,Technology,9,Male,30,Bachelor’s Degree,Low,Low,Low_Low
17343,3831,Education,10,Male,24,Associate Degree,Low,Low,Low_Low
37531,9885,Technology,7,Male,29,Bachelor’s Degree,Low,Low,Low_Low
51369,8902,Healthcare,7,Female,18,Associate Degree,Low,Low,Low_Low
19707,9887,Technology,10,Female,23,Bachelor’s Degree,Low,Low,Low_Low
45838,12323,Technology,9,Female,35,High School,Low,Low,Low_Low
71108,8784,Healthcare,2,Female,21,High School,Low,Low,Low_Low
20627,9601,Finance,11,Female,26,Master’s Degree,Low,Low,Low_Low
19357,10494,Technology,11,Female,33,Bachelor’s Degree,Low,Low,Low_Low
1924,4830,Education,2,Female,24,Associate Degree,Low,Low,Low_Low
53704,5897,Media,2,Male,27,Bachelor’s Degree,Low,Low,Low_Low
47353,9927,Technology,10,Female,21,Bachelor’s Degree,Low,Low,Low_Low
51333,8565,Technology,2,Male,20,Master’s Degree,Low,Low,Low_Low
55366,7608,Technology,12,Female,31,Master’s Degree,Low,Low,Low_Low
55144,7003,Healthcare,1,Male,21,Bachelor’s Degree,Low,Low,Low_Low
5266,7650,Technology,5,Female,28,Bachelor’s Degree,Low,Low,Low_Low
63830,3911,Education,4,Male,18,High School,Low,Low,Low_Low
68111,6902,Healthcare,1,Male,34,Bachelor’s Degree,Low,Low,Low_Low
64876,7622,Healthcare,9,Male,28,Associate Degree,Low,Low,Low_Low
33536,8471,Healthcare,1,Male,26,Bachelor’s Degree,Low,Low,Low_Low
57712,8746,Healthcare,2,Female,33,Bachelor’s Degree,Low,Low,Low_Low
22144,9264,Healthcare,10,Male,28,Master’s Degree,Low,Low,Low_Low
24453,9730,Finance,10,Female,20,Associate Degree,Low,Low,Low_Low
2855,7513,Finance,3,Female,20,Associate Degree,Low,Low,Low_Low
673,7680,Healthcare,11,Male,22,Associate Degree,Low,Low,Low_Low
48475,8876,Finance,10,Male,30,High School,Low,Low,Low_Low
43055,3317,Education,5,Female,22,Associate Degree,Low,Low,Low_Low
40988,10119,Technology,1,Female,22,High School,Low,Low,Low_Low
36505,9167,Healthcare,5,Male,19,Associate Degree,Low,Low,Low_Low
41355,5818,Media,6,Female,38,Associate Degree,Low,Low,Low_Low
54985,6156,Healthcare,1,Male,26,Associate Degree,Low,Low,Low_Low
32622,8184,Healthcare,5,Male,26,Bachelor’s Degree,Low,Low,Low_Low
63679,11019,Healthcare,8,Male,23,Associate Degree,Low,Low,Low_Low
53046,7722,Healthcare,12,Male,34,Bachelor’s Degree,Low,Low,Low_Low
49011,4971,Finance,2,Male,18,Associate Degree,Low,Low,Low_Low
2762,10688,Technology,11,Male,20,Associate Degree,Low,Low,Low_Low
48662,3559,Education,4,Female,22,Bachelor’s Degree,Low,Low,Low_Low
24345,5133,Media,12,Male,30,High School,Low,Low,Low_Low
64333,4196,Education,9,Male,19,Associate Degree,Low,Low,Low_Low
48659,7130,Healthcare,5,Female,21,Associate Degree,Low,Low,Low_Low
55971,6187,Media,9,Male,30,Associate Degree,Low,Low,Low_Low
10522,9732,Healthcare,6,Female,20,Associate Degree,Low,Low,Low_Low
17656,7384,Media,6,Male,23,Associate Degree,Low,Low,Low_Low
13735,4499,Education,7,Female,22,Bachelor’s Degree,Low,Low,Low_Low
52694,4382,Education,8,Female,27,Master’s Degree,Low,Low,Low_Low
52060,9123,Healthcare,6,Female,27,High School,Low,Low,Low_Low
74389,5023,Healthcare,7,Male,35,Associate Degree,Low,Low,Low_Low
65623,5898,Media,9,Male,31,High School,Low,Low,Low_Low
68146,11129,Finance,1,Female,21,Associate Degree,Low,Low,Low_Low
45089,6747,Finance,9,Male,19,Master’s Degree,Low,Low,Low_Low
60859,6140,Media,10,Female,25,Bachelor’s Degree,Low,Low,Low_Low
10947,9624,Technology,7,Male,23,Bachelor’s Degree,Low,Low,Low_Low
27644,8947,Healthcare,10,Female,23,Bachelor’s Degree,Low,Low,Low_Low
62828,5799,Education,4,Female,18,Bachelor’s Degree,Low,Low,Low_Low
56247,8668,Finance,12,Female,27,Master’s Degree,Low,Low,Low_Low
5514,4822,Education,9,Male,28,Associate Degree,Low,Low,Low_Low
2626,7720,Healthcare,11,Male,31,Bachelor’s Degree,Low,Low,Low_Low
28477,6513,Media,6,Male,30,Associate Degree,Low,Low,Low_Low
52620,5315,Education,12,Female,29,Bachelor’s Degree,Low,Low,Low_Low
34950,6252,Media,12,Male,38,Associate Degree,Low,Low,Low_Low
1320,12094,Technology,6,Male,26,Associate Degree,Low,Low,Low_Low
22570,4680,Education,1,Male,30,Bachelor’s Degree,Low,Low,Low_Low
18381,10638,Technology,10,Male,18,Master’s Degree,Low,Low,Low_Low
55418,10361,Technology,10,Female,23,Associate Degree,Low,Low,Low_Low
7474,6148,Media,9,Female,38,Associate Degree,Low,Low,Low_Low
20215,5291,Media,11,Female,36,Associate Degree,Low,Low,Low_Low
66415,11063,Technology,11,Female,30,Bachelor’s Degree,Low,Low,Low_Low
16555,4885,Education,10,Male,26,High School,Low,Low,Low_Low
10677,10869,Technology,9,Male,27,Master’s Degree,Low,Low,Low_Low
2090,9030,Technology,10,Male,25,Bachelor’s Degree,Low,Low,Low_Low
46700,5726,Media,3,Male,28,Bachelor’s Degree,Low,Low,Low_Low
6621,5791,Media,9,Female,19,Bachelor’s Degree,Low,Low,Low_Low
41919,6287,Media,7,Female,20,Master’s Degree,Low,Low,Low_Low
11814,6214,Healthcare,1,Female,36,Master’s Degree,Low,Low,Low_Low
59054,6229,Finance,5,Female,21,Master’s Degree,Low,Low,Low_Low
39407,11639,Finance,5,Male,35,Master’s Degree,Low,Low,Low_Low
32014,6127,Media,6,Female,33,Associate Degree,Low,Low,Low_Low
8592,7212,Finance,12,Female,33,Associate Degree,Low,Low,Low_Low
41339,7225,Healthcare,2,Male,28,High School,Low,Low,Low_Low
17018,8778,Healthcare,8,Male,30,Master’s Degree,Low,Low,Low_Low
18178,10304,Technology,1,Female,31,Master’s Degree,Low,Low,Low_Low
70301,4727,Education,9,Female,18,Bachelor’s Degree,Low,Low,Low_Low
54482,3573,Education,4,Female,23,High School,Low,Low,Low_Low
28239,8498,Technology,6,Male,25,Master’s Degree,Low,Low,Low_Low
14760,8607,Finance,7,Male,32,Master’s Degree,Low,Low,Low_Low
44682,5696,Media,12,Male,36,Bachelor’s Degree,Low,Low,Low_Low
52258,5691,Education,10,Male,28,Associate Degree,Low,Low,Low_Low
55737,3603,Education,6,Male,27,Master’s Degree,Low,Low,Low_Low
62971,7176,Finance,9,Male,18,Bachelor’s Degree,Low,Low,Low_Low
6762,4027,Education,3,Male,21,Bachelor’s Degree,Low,Low,Low_Low
59920,9038,Technology,6,Male,31,Master’s Degree,Low,Low,Low_Low
71397,4025,Education,1,Male,26,Associate Degree,Low,Low,Low_Low
37504,10323,Technology,8,Male,25,Master’s Degree,Low,Low,Low_Low
33080,9270,Healthcare,12,Female,26,Master’s Degree,Low,Low,Low_Low
37814,5720,Education,8,Male,20,High School,Low,Low,Low_Low
64181,4477,Education,4,Male,27,Bachelor’s Degree,Low,Low,Low_Low
1739,9381,Healthcare,2,Male,32,Associate Degree,Low,Low,Low_Low
5395,5638,Education,6,Female,31,Associate Degree,Low,Low,Low_Low
5848,6066,Education,10,Male,20,Bachelor’s Degree,Low,Low,Low_Low
17303,6913,Finance,1,Female,27,High School,Low,Low,Low_Low
