EmployeeID,MonthlyIncome,JobRole,TotalWorkingYears,Gender,Age,Education Level,AgeGroup,ExpGroup,Cluster
29564,8405,Technology,6,Male,42,Master’s Degree,High,Low,High_Low
35125,7049,Finance,10,Male,48,Master’s Degree,High,Low,High_Low
57726,3752,Education,8,Female,40,Associate Degree,High,Low,High_Low
1504,7931,Finance,12,Male,46,Bachelor’s Degree,High,Low,High_Low
25430,9605,Technology,1,Male,47,High School,High,Low,High_Low
25446,5802,Education,11,Male,39,Bachelor’s Degree,High,Low,High_Low
31345,11515,Finance,4,Female,44,Associate Degree,High,Low,High_Low
44300,8766,Technology,4,Female,47,High School,High,Low,High_Low
54879,5415,Media,11,Male,42,High School,High,Low,High_Low
65606,9452,Technology,6,Female,39,Master’s Degree,High,Low,High_Low
1671,8080,Technology,2,Male,58,Bachelor’s Degree,High,Low,High_Low
4566,4571,Education,4,Male,48,High School,High,Low,High_Low
73165,5704,Media,5,Male,42,High School,High,Low,High_Low
22380,7114,Finance,2,Male,54,Associate Degree,High,Low,High_Low
52870,8592,Healthcare,9,Male,42,High School,High,Low,High_Low
29910,6612,Media,10,Male,39,Associate Degree,High,Low,High_Low
9283,10616,Healthcare,4,Female,56,High School,High,Low,High_Low
8785,3401,Education,4,Male,56,Master’s Degree,High,Low,High_Low
64781,6798,Healthcare,1,Male,40,Bachelor’s Degree,High,Low,High_Low
42744,8521,Healthcare,1,Male,44,Associate Degree,High,Low,High_Low
51144,9157,Healthcare,11,Male,45,Master’s Degree,High,Low,High_Low
26539,5850,Media,2,Male,49,Master’s Degree,High,Low,High_Low
25975,8060,Healthcare,6,Male,40,Associate Degree,High,Low,High_Low
1680,11674,Technology,5,Male,55,Associate Degree,High,Low,High_Low
21570,6507,Technology,5,Male,41,Bachelor’s Degree,High,Low,High_Low
39731,8074,Technology,12,Female,43,High School,High,Low,High_Low
10709,4430,Education,7,Male,45,Associate Degree,High,Low,High_Low
69193,5853,Technology,7,Female,40,Associate Degree,High,Low,High_Low
15082,6991,Finance,7,Male,39,Bachelor’s Degree,High,Low,High_Low
39167,8832,Technology,11,Female,51,Associate Degree,High,Low,High_Low
14724,5053,Media,9,Female,54,High School,High,Low,High_Low
38992,5417,Media,3,Male,51,Associate Degree,High,Low,High_Low
777,10620,Technology,11,Female,51,Associate Degree,High,Low,High_Low
23852,5808,Media,11,Male,48,Master’s Degree,High,Low,High_Low
8107,5005,Education,10,Female,45,Associate Degree,High,Low,High_Low
32869,5614,Education,5,Female,56,Associate Degree,High,Low,High_Low
49694,7704,Healthcare,2,Male,39,Associate Degree,High,Low,High_Low
47513,5963,Media,2,Male,48,High School,High,Low,High_Low
53729,7948,Technology,6,Male,51,Master’s Degree,High,Low,High_Low
68125,8489,Finance,11,Female,40,Master’s Degree,High,Low,High_Low
24035,8017,Healthcare,12,Male,51,Master’s Degree,High,Low,High_Low
38962,8445,Healthcare,1,Female,54,Associate Degree,High,Low,High_Low
68088,8541,Healthcare,7,Female,40,Bachelor’s Degree,High,Low,High_Low
11046,9361,Healthcare,12,Male,53,PhD,High,Low,High_Low
63599,8489,Technology,12,Male,47,Associate Degree,High,Low,High_Low
9549,6652,Media,11,Male,50,Associate Degree,High,Low,High_Low
39548,7001,Media,6,Male,43,Bachelor’s Degree,High,Low,High_Low
25811,10703,Finance,1,Male,44,Master’s Degree,High,Low,High_Low
30682,8644,Technology,7,Male,43,Associate Degree,High,Low,High_Low
41271,7043,Healthcare,7,Female,45,Master’s Degree,High,Low,High_Low
47024,5233,Education,1,Female,50,PhD,High,Low,High_Low
67148,10001,Healthcare,2,Female,41,Master’s Degree,High,Low,High_Low
33390,8742,Technology,3,Male,50,Bachelor’s Degree,High,Low,High_Low
4033,4305,Education,1,Male,42,Bachelor’s Degree,High,Low,High_Low
42417,6453,Healthcare,11,Female,45,Bachelor’s Degree,High,Low,High_Low
6020,9277,Technology,8,Male,49,Master’s Degree,High,Low,High_Low
59038,4664,Education,7,Male,57,Associate Degree,High,Low,High_Low
30066,4699,Education,10,Male,47,Master’s Degree,High,Low,High_Low
53510,10588,Technology,9,Female,58,Master’s Degree,High,Low,High_Low
20466,8095,Healthcare,11,Male,53,Bachelor’s Degree,High,Low,High_Low
36596,9679,Finance,4,Female,55,Associate Degree,High,Low,High_Low
10064,5627,Education,5,Male,48,Associate Degree,High,Low,High_Low
65290,6590,Media,11,Male,42,Master’s Degree,High,Low,High_Low
24771,8727,Finance,7,Male,51,Bachelor’s Degree,High,Low,High_Low
56339,4671,Education,11,Female,48,PhD,High,Low,High_Low
8604,8534,Finance,9,Female,39,High School,High,Low,High_Low
34221,7893,Healthcare,8,Female,44,High School,High,Low,High_Low
60379,4917,Education,3,Female,58,High School,High,Low,High_Low
1508,8975,Healthcare,11,Female,49,High School,High,Low,High_Low
4320,8247,Finance,8,Female,51,Bachelor’s Degree,High,Low,High_Low
68503,8366,Technology,2,Female,53,Associate Degree,High,Low,High_Low
27814,3480,Education,6,Male,40,Master’s Degree,High,Low,High_Low
61685,8976,Technology,1,Male,58,High School,High,Low,High_Low
36798,4593,Education,2,Male,41,Master’s Degree,High,Low,High_Low
68059,6567,Education,12,Female,40,Bachelor’s Degree,High,Low,High_Low
14487,6089,Media,5,Male,40,Bachelor’s Degree,High,Low,High_Low
32145,6082,Media,9,Male,43,Bachelor’s Degree,High,Low,High_Low
2523,8190,Healthcare,1,Male,52,PhD,High,Low,High_Low
36239,9320,Technology,4,Female,47,Associate Degree,High,Low,High_Low
46798,7739,Healthcare,9,Male,59,Associate Degree,High,Low,High_Low
30089,7701,Technology,8,Female,56,High School,High,Low,High_Low
72197,5101,Education,5,Female,44,Bachelor’s Degree,High,Low,High_Low
21592,8452,Technology,3,Male,47,Bachelor’s Degree,High,Low,High_Low
31483,5979,Media,3,Female,55,Associate Degree,High,Low,High_Low
21702,5752,Media,6,Female,52,Bachelor’s Degree,High,Low,High_Low
54739,4170,Education,6,Male,47,High School,High,Low,High_Low
46232,5137,Education,5,Female,57,Master’s Degree,High,Low,High_Low
20238,8256,Technology,10,Female,45,Associate Degree,High,Low,High_Low
25832,4284,Education,11,Female,53,Bachelor’s Degree,High,Low,High_Low
25083,6164,Media,4,Female,55,Master’s Degree,High,Low,High_Low
25129,4957,Education,11,Female,53,High School,High,Low,High_Low
59945,7100,Finance,3,Male,44,Bachelor’s Degree,High,Low,High_Low
852,8880,Healthcare,4,Male,41,High School,High,Low,High_Low
22171,4247,Education,6,Male,51,Associate Degree,High,Low,High_Low
56431,4814,Finance,2,Male,39,Associate Degree,High,Low,High_Low
41594,9402,Healthcare,3,Female,47,Associate Degree,High,Low,High_Low
48750,8993,Technology,2,Male,48,Bachelor’s Degree,High,Low,High_Low
17487,3250,Education,2,Female,44,Associate Degree,High,Low,High_Low
42651,9847,Healthcare,5,Male,43,High School,High,Low,High_Low
27515,9864,Technology,11,Male,55,High School,High,Low,High_Low
8501,12156,Technology,4,Female,48,Bachelor’s Degree,High,Low,High_Low
470,5289,Education,12,Male,40,High School,High,Low,High_Low
50216,6013,Media,2,Male,57,Bachelor’s Degree,High,Low,High_Low
59587,4016,Education,2,Female,44,Bachelor’s Degree,High,Low,High_Low
38808,5467,Education,8,Female,50,Associate Degree,High,Low,High_Low
50572,4342,Education,1,Female,44,High School,High,Low,High_Low
37813,9779,Technology,6,Female,46,Associate Degree,High,Low,High_Low
38924,6719,Technology,4,Female,41,Associate Degree,High,Low,High_Low
64139,6536,Finance,8,Male,57,Bachelor’s Degree,High,Low,High_Low
22005,7269,Healthcare,7,Male,47,Associate Degree,High,Low,High_Low
70282,4634,Education,11,Male,52,Associate Degree,High,Low,High_Low
13160,6213,Healthcare,3,Female,54,Master’s Degree,High,Low,High_Low
41866,6005,Media,1,Female,40,Master’s Degree,High,Low,High_Low
23574,5425,Media,10,Male,42,High School,High,Low,High_Low
21838,11621,Technology,4,Female,49,Bachelor’s Degree,High,Low,High_Low
63382,8772,Technology,12,Female,58,Bachelor’s Degree,High,Low,High_Low
35169,9460,Healthcare,1,Female,57,Master’s Degree,High,Low,High_Low
57151,5317,Education,10,Male,43,High School,High,Low,High_Low
63925,10030,Healthcare,8,Female,48,High School,High,Low,High_Low
63960,8515,Technology,2,Male,57,Associate Degree,High,Low,High_Low
43993,7101,Finance,11,Male,44,Associate Degree,High,Low,High_Low
43214,11438,Technology,1,Female,45,High School,High,Low,High_Low
11377,8039,Healthcare,8,Female,54,Associate Degree,High,Low,High_Low
28570,7187,Finance,7,Female,54,PhD,High,Low,High_Low
28000,8148,Finance,11,Male,57,Bachelor’s Degree,High,Low,High_Low
26651,6601,Finance,1,Female,40,Associate Degree,High,Low,High_Low
61927,8250,Technology,6,Female,52,Bachelor’s Degree,High,Low,High_Low
61482,3395,Education,3,Male,40,Master’s Degree,High,Low,High_Low
32510,4424,Education,5,Female,56,PhD,High,Low,High_Low
67701,7339,Healthcare,2,Male,52,Bachelor’s Degree,High,Low,High_Low
46034,7578,Technology,8,Female,43,PhD,High,Low,High_Low
65223,9008,Technology,10,Male,52,Associate Degree,High,Low,High_Low
54653,5706,Media,3,Male,56,Master’s Degree,High,Low,High_Low
38061,6100,Education,8,Female,52,Master’s Degree,High,Low,High_Low
47184,8196,Technology,2,Male,57,Associate Degree,High,Low,High_Low
67580,7623,Technology,2,Female,52,Bachelor’s Degree,High,Low,High_Low
70388,7068,Healthcare,7,Male,39,High School,High,Low,High_Low
15732,4357,Education,3,Male,56,Associate Degree,High,Low,High_Low
7684,10748,Healthcare,5,Male,56,High School,High,Low,High_Low
72221,8762,Healthcare,7,Male,49,Associate Degree,High,Low,High_Low
54610,9191,Healthcare,4,Female,55,Associate Degree,High,Low,High_Low
11598,9328,Technology,8,Male,41,High School,High,Low,High_Low
63978,4713,Education,1,Male,50,Master’s Degree,High,Low,High_Low
2074,7887,Healthcare,7,Female,56,PhD,High,Low,High_Low
17053,6363,Media,2,Female,39,Master’s Degree,High,Low,High_Low
63921,10499,Technology,8,Male,40,High School,High,Low,High_Low
63993,9335,Healthcare,10,Male,46,High School,High,Low,High_Low
24660,8264,Healthcare,3,Male,46,Master’s Degree,High,Low,High_Low
8909,8358,Technology,12,Female,48,Associate Degree,High,Low,High_Low
28913,7738,Technology,9,Female,53,High School,High,Low,High_Low
37213,4141,Education,8,Male,58,High School,High,Low,High_Low
57580,6576,Media,9,Male,55,PhD,High,Low,High_Low
48922,4419,Education,1,Male,59,Associate Degree,High,Low,High_Low
10254,6422,Media,11,Female,42,Associate Degree,High,Low,High_Low
51261,5723,Media,5,Female,51,Master’s Degree,High,Low,High_Low
61594,5381,Education,8,Female,51,Bachelor’s Degree,High,Low,High_Low
51985,11230,Finance,7,Male,50,Master’s Degree,High,Low,High_Low
48315,7846,Finance,8,Female,53,Master’s Degree,High,Low,High_Low
22231,7524,Finance,1,Male,41,Master’s Degree,High,Low,High_Low
6152,5247,Education,3,Female,58,Bachelor’s Degree,High,Low,High_Low
48638,5205,Education,11,Female,52,Bachelor’s Degree,High,Low,High_Low
38546,6404,Healthcare,3,Male,54,Bachelor’s Degree,High,Low,High_Low
3738,9087,Technology,6,Male,43,PhD,High,Low,High_Low
72074,6939,Education,10,Male,57,PhD,High,Low,High_Low
50239,3992,Education,10,Female,56,High School,High,Low,High_Low
29469,4964,Education,4,Female,59,High School,High,Low,High_Low
8887,5465,Media,12,Female,51,High School,High,Low,High_Low
31272,3632,Education,6,Female,58,Bachelor’s Degree,High,Low,High_Low
70495,6719,Technology,3,Female,45,Bachelor’s Degree,High,Low,High_Low
20687,5605,Media,12,Female,40,Associate Degree,High,Low,High_Low
13059,9579,Technology,9,Male,54,PhD,High,Low,High_Low
28557,8014,Healthcare,3,Male,55,High School,High,Low,High_Low
6542,5620,Media,10,Female,39,Associate Degree,High,Low,High_Low
5778,8218,Healthcare,6,Female,43,Bachelor’s Degree,High,Low,High_Low
33292,6581,Media,1,Male,49,Associate Degree,High,Low,High_Low
40420,10037,Technology,6,Female,47,High School,High,Low,High_Low
4632,12835,Technology,5,Male,59,High School,High,Low,High_Low
9302,4549,Education,7,Male,48,High School,High,Low,High_Low
14184,8662,Healthcare,8,Male,55,High School,High,Low,High_Low
71253,4265,Education,2,Female,41,Bachelor’s Degree,High,Low,High_Low
44203,6000,Media,8,Male,54,Master’s Degree,High,Low,High_Low
56113,8176,Technology,5,Female,47,High School,High,Low,High_Low
74148,7375,Healthcare,5,Male,44,High School,High,Low,High_Low
28026,9999,Technology,3,Female,56,High School,High,Low,High_Low
45280,5222,Education,9,Male,42,Bachelor’s Degree,High,Low,High_Low
67898,8350,Technology,11,Male,44,Bachelor’s Degree,High,Low,High_Low
65060,5574,Media,11,Female,43,High School,High,Low,High_Low
71329,10293,Finance,3,Female,49,Associate Degree,High,Low,High_Low
29500,4604,Education,3,Male,40,Master’s Degree,High,Low,High_Low
72684,5175,Education,6,Female,43,Bachelor’s Degree,High,Low,High_Low
64699,6629,Media,7,Male,50,Master’s Degree,High,Low,High_Low
53981,9683,Healthcare,3,Female,40,Master’s Degree,High,Low,High_Low
60574,12252,Technology,4,Female,47,High School,High,Low,High_Low
38215,9426,Healthcare,8,Male,41,Associate Degree,High,Low,High_Low
21369,6938,Healthcare,1,Male,47,Associate Degree,High,Low,High_Low
73097,6082,Media,5,Female,39,Associate Degree,High,Low,High_Low
30146,7835,Technology,10,Male,43,Master’s Degree,High,Low,High_Low
48456,9830,Technology,8,Male,53,High School,High,Low,High_Low
31296,10356,Technology,1,Female,58,Bachelor’s Degree,High,Low,High_Low
72058,4824,Education,4,Female,49,Master’s Degree,High,Low,High_Low
43045,10771,Finance,8,Male,53,Master’s Degree,High,Low,High_Low
16098,5204,Education,11,Female,50,Bachelor’s Degree,High,Low,High_Low
57158,10999,Technology,8,Female,39,Bachelor’s Degree,High,Low,High_Low
46244,12503,Technology,2,Male,47,Associate Degree,High,Low,High_Low
69023,4467,Education,3,Male,45,Associate Degree,High,Low,High_Low
38629,9250,Healthcare,1,Female,40,Master’s Degree,High,Low,High_Low
15970,5532,Media,8,Male,58,Master’s Degree,High,Low,High_Low
9810,10609,Technology,2,Male,41,High School,High,Low,High_Low
29588,6419,Finance,1,Female,40,Associate Degree,High,Low,High_Low
15297,6933,Technology,5,Female,42,High School,High,Low,High_Low
45966,5234,Finance,11,Female,45,High School,High,Low,High_Low
5439,7111,Healthcare,6,Female,46,High School,High,Low,High_Low
3376,5085,Education,9,Female,53,Bachelor’s Degree,High,Low,High_Low
41391,3665,Education,2,Female,44,Bachelor’s Degree,High,Low,High_Low
15068,4561,Media,12,Female,40,Bachelor’s Degree,High,Low,High_Low
8305,7919,Healthcare,7,Female,41,Master’s Degree,High,Low,High_Low
10200,4905,Media,2,Female,52,Bachelor’s Degree,High,Low,High_Low
52671,7544,Technology,3,Male,58,Bachelor’s Degree,High,Low,High_Low
29689,9727,Technology,4,Female,43,High School,High,Low,High_Low
32844,3985,Education,3,Male,43,Bachelor’s Degree,High,Low,High_Low
9527,8744,Healthcare,7,Female,54,Master’s Degree,High,Low,High_Low
35640,7829,Healthcare,5,Female,47,Associate Degree,High,Low,High_Low
36430,9254,Technology,2,Male,39,Master’s Degree,High,Low,High_Low
8644,6352,Media,6,Female,58,High School,High,Low,High_Low
58633,7911,Healthcare,12,Male,54,PhD,High,Low,High_Low
66895,9599,Finance,1,Male,41,Associate Degree,High,Low,High_Low
69717,8180,Finance,7,Female,45,Master’s Degree,High,Low,High_Low
62066,9489,Healthcare,3,Female,44,Associate Degree,High,Low,High_Low
58478,5391,Education,4,Male,44,PhD,High,Low,High_Low
29733,10007,Finance,9,Female,41,PhD,High,Low,High_Low
8481,8130,Healthcare,10,Male,52,High School,High,Low,High_Low
67825,5881,Media,12,Female,39,Associate Degree,High,Low,High_Low
14395,6848,Healthcare,7,Male,44,PhD,High,Low,High_Low
56664,5947,Media,7,Male,49,Associate Degree,High,Low,High_Low
11004,9520,Technology,11,Female,56,Bachelor’s Degree,High,Low,High_Low
44291,10343,Finance,7,Male,43,Master’s Degree,High,Low,High_Low
2797,8275,Technology,3,Male,42,High School,High,Low,High_Low
70833,10035,Finance,2,Female,50,High School,High,Low,High_Low
44021,8792,Healthcare,6,Male,44,Associate Degree,High,Low,High_Low
28447,9143,Healthcare,2,Female,40,Bachelor’s Degree,High,Low,High_Low
38387,9091,Technology,8,Male,58,Bachelor’s Degree,High,Low,High_Low
33966,4883,Education,12,Male,43,Master’s Degree,High,Low,High_Low
16956,8556,Technology,10,Male,55,High School,High,Low,High_Low
62526,5815,Media,6,Male,40,Master’s Degree,High,Low,High_Low
48376,10764,Finance,9,Male,43,Master’s Degree,High,Low,High_Low
28228,10385,Finance,1,Female,58,Bachelor’s Degree,High,Low,High_Low
44236,6994,Technology,6,Male,47,High School,High,Low,High_Low
33967,4808,Education,10,Male,57,Bachelor’s Degree,High,Low,High_Low
67259,7279,Media,8,Female,39,Bachelor’s Degree,High,Low,High_Low
29343,9736,Technology,3,Female,41,High School,High,Low,High_Low
66208,7731,Healthcare,8,Male,53,Master’s Degree,High,Low,High_Low
30083,5224,Education,11,Male,54,Associate Degree,High,Low,High_Low
55894,7718,Healthcare,1,Female,48,Associate Degree,High,Low,High_Low
33323,5056,Media,1,Female,39,High School,High,Low,High_Low
24389,6062,Media,7,Female,43,Associate Degree,High,Low,High_Low
46889,7995,Technology,8,Male,51,Master’s Degree,High,Low,High_Low
10982,10581,Technology,12,Male,48,Master’s Degree,High,Low,High_Low
33439,6519,Media,10,Male,42,Associate Degree,High,Low,High_Low
53165,11604,Finance,7,Male,45,Bachelor’s Degree,High,Low,High_Low
41337,6274,Media,10,Male,41,Associate Degree,High,Low,High_Low
8219,8144,Healthcare,3,Male,40,Master’s Degree,High,Low,High_Low
52994,9166,Technology,9,Female,54,PhD,High,Low,High_Low
8994,6946,Finance,12,Male,53,Associate Degree,High,Low,High_Low
43123,8616,Technology,2,Male,44,Bachelor’s Degree,High,Low,High_Low
1443,4851,Education,3,Female,59,Master’s Degree,High,Low,High_Low
26821,11302,Finance,3,Female,51,High School,High,Low,High_Low
70937,6143,Education,9,Male,44,High School,High,Low,High_Low
49199,6562,Healthcare,7,Male,51,PhD,High,Low,High_Low
43793,9649,Healthcare,2,Male,49,High School,High,Low,High_Low
19900,7945,Healthcare,9,Female,47,Associate Degree,High,Low,High_Low
30465,4764,Education,12,Male,57,High School,High,Low,High_Low
23603,5209,Education,7,Female,40,Bachelor’s Degree,High,Low,High_Low
18798,7795,Finance,5,Male,52,PhD,High,Low,High_Low
65667,6396,Healthcare,7,Male,53,PhD,High,Low,High_Low
69809,4667,Education,3,Male,57,High School,High,Low,High_Low
27689,7388,Finance,3,Female,49,Bachelor’s Degree,High,Low,High_Low
35865,6070,Media,6,Female,51,High School,High,Low,High_Low
37929,5961,Media,2,Female,51,Master’s Degree,High,Low,High_Low
13650,8686,Technology,3,Female,44,Bachelor’s Degree,High,Low,High_Low
39654,6271,Media,5,Female,56,Associate Degree,High,Low,High_Low
13440,9665,Technology,6,Male,43,Master’s Degree,High,Low,High_Low
54203,8995,Technology,4,Female,39,Bachelor’s Degree,High,Low,High_Low
28644,7121,Healthcare,4,Female,59,Master’s Degree,High,Low,High_Low
64535,5391,Media,8,Female,59,Master’s Degree,High,Low,High_Low
13631,4078,Education,4,Female,40,High School,High,Low,High_Low
63640,7553,Technology,7,Female,42,Bachelor’s Degree,High,Low,High_Low
25504,5514,Media,11,Female,43,Bachelor’s Degree,High,Low,High_Low
36839,8586,Healthcare,3,Male,48,High School,High,Low,High_Low
46420,8043,Technology,3,Male,42,High School,High,Low,High_Low
34199,8684,Technology,9,Male,50,High School,High,Low,High_Low
2255,5177,Finance,1,Male,42,Associate Degree,High,Low,High_Low
10298,6089,Media,4,Male,58,High School,High,Low,High_Low
21097,7671,Healthcare,7,Male,45,Master’s Degree,High,Low,High_Low
15388,6968,Finance,2,Male,44,Bachelor’s Degree,High,Low,High_Low
59464,10001,Technology,2,Male,40,Master’s Degree,High,Low,High_Low
56766,10189,Technology,11,Male,42,High School,High,Low,High_Low
10010,7440,Healthcare,1,Male,56,Master’s Degree,High,Low,High_Low
16359,4226,Education,11,Male,46,PhD,High,Low,High_Low
49703,4627,Education,3,Male,44,Associate Degree,High,Low,High_Low
74267,7794,Technology,5,Male,55,High School,High,Low,High_Low
5223,5158,Education,6,Female,39,Bachelor’s Degree,High,Low,High_Low
5293,7710,Healthcare,7,Female,45,Master’s Degree,High,Low,High_Low
21110,8325,Technology,8,Male,46,Bachelor’s Degree,High,Low,High_Low
12528,7712,Technology,7,Male,59,Bachelor’s Degree,High,Low,High_Low
1544,9892,Technology,7,Female,39,Associate Degree,High,Low,High_Low
54923,9116,Technology,11,Male,57,Bachelor’s Degree,High,Low,High_Low
14160,11439,Technology,9,Female,52,Bachelor’s Degree,High,Low,High_Low
4797,9998,Technology,2,Male,40,Associate Degree,High,Low,High_Low
18767,8709,Technology,4,Female,43,Bachelor’s Degree,High,Low,High_Low
60200,6864,Finance,8,Female,42,High School,High,Low,High_Low
15375,6823,Media,7,Female,56,Associate Degree,High,Low,High_Low
54324,5731,Finance,11,Male,44,Associate Degree,High,Low,High_Low
54265,4708,Education,5,Male,40,Master’s Degree,High,Low,High_Low
8327,4962,Education,10,Female,44,Master’s Degree,High,Low,High_Low
58100,7227,Finance,11,Female,43,Associate Degree,High,Low,High_Low
60008,9590,Finance,11,Male,55,Associate Degree,High,Low,High_Low
21670,4476,Education,7,Male,59,Associate Degree,High,Low,High_Low
70323,5592,Education,4,Female,41,Master’s Degree,High,Low,High_Low
57709,8508,Technology,7,Female,49,Master’s Degree,High,Low,High_Low
14223,5462,Education,1,Male,49,Associate Degree,High,Low,High_Low
52145,8369,Healthcare,10,Female,51,Associate Degree,High,Low,High_Low
11774,9886,Finance,12,Male,45,High School,High,Low,High_Low
22140,7119,Healthcare,3,Female,45,Master’s Degree,High,Low,High_Low
30638,8624,Technology,10,Female,44,Bachelor’s Degree,High,Low,High_Low
68610,8911,Healthcare,2,Male,48,Bachelor’s Degree,High,Low,High_Low
70042,8233,Finance,5,Female,46,PhD,High,Low,High_Low
26388,5836,Media,8,Male,52,Bachelor’s Degree,High,Low,High_Low
39865,7263,Healthcare,11,Male,41,Bachelor’s Degree,High,Low,High_Low
42754,7922,Technology,8,Male,45,High School,High,Low,High_Low
33226,8107,Healthcare,1,Female,40,Associate Degree,High,Low,High_Low
329,7159,Healthcare,9,Female,57,High School,High,Low,High_Low
15279,4048,Education,10,Male,58,High School,High,Low,High_Low
39473,6293,Finance,4,Female,51,Bachelor’s Degree,High,Low,High_Low
7730,11626,Finance,12,Female,54,Bachelor’s Degree,High,Low,High_Low
39265,5980,Media,1,Male,46,Associate Degree,High,Low,High_Low
52127,6843,Media,5,Female,40,Bachelor’s Degree,High,Low,High_Low
20051,4426,Education,11,Male,53,Bachelor’s Degree,High,Low,High_Low
11903,4557,Education,5,Male,41,Bachelor’s Degree,High,Low,High_Low
64286,8629,Technology,5,Male,47,Bachelor’s Degree,High,Low,High_Low
30661,9267,Technology,7,Female,45,High School,High,Low,High_Low
23870,9718,Technology,9,Male,46,Associate Degree,High,Low,High_Low
53098,11776,Technology,10,Male,41,Bachelor’s Degree,High,Low,High_Low
55938,7913,Healthcare,8,Female,41,Master’s Degree,High,Low,High_Low
27419,7209,Healthcare,8,Male,49,Associate Degree,High,Low,High_Low
40454,7204,Finance,10,Male,41,Master’s Degree,High,Low,High_Low
10009,7999,Technology,7,Male,40,High School,High,Low,High_Low
37588,10110,Technology,2,Male,53,Bachelor’s Degree,High,Low,High_Low
22331,5812,Technology,4,Female,50,High School,High,Low,High_Low
16249,8620,Technology,11,Female,41,High School,High,Low,High_Low
65946,6005,Media,1,Male,52,Associate Degree,High,Low,High_Low
4973,7617,Healthcare,12,Female,44,Bachelor’s Degree,High,Low,High_Low
61233,7049,Healthcare,4,Female,41,Master’s Degree,High,Low,High_Low
22310,7752,Healthcare,1,Male,57,High School,High,Low,High_Low
55929,4245,Education,5,Male,44,High School,High,Low,High_Low
54172,11510,Technology,6,Female,40,Bachelor’s Degree,High,Low,High_Low
60967,5682,Education,10,Female,40,High School,High,Low,High_Low
16585,3973,Education,5,Female,41,Bachelor’s Degree,High,Low,High_Low
37777,12571,Finance,9,Male,52,Bachelor’s Degree,High,Low,High_Low
70967,5293,Education,4,Male,39,High School,High,Low,High_Low
10082,8802,Technology,11,Male,56,High School,High,Low,High_Low
34461,4427,Education,3,Male,40,Master’s Degree,High,Low,High_Low
53941,4440,Education,3,Female,39,Bachelor’s Degree,High,Low,High_Low
28332,7189,Finance,7,Female,59,High School,High,Low,High_Low
14412,8721,Healthcare,10,Male,56,Associate Degree,High,Low,High_Low
