EmployeeID,MonthlyIncome,JobRole,TotalWorkingYears,Gender,Age,Education Level,AgeGroup,ExpGroup,Cluster
61539,5169,Media,26,Male,37,Associate Degree,Low,High,Low_High
68967,4487,Education,13,Male,24,PhD,Low,High,Low_High
5450,10891,Finance,13,Male,37,Bachelor’s Degree,Low,High,Low_High
41076,10284,Technology,13,Male,21,High School,Low,High,Low_High
42543,9517,Technology,29,Male,37,High School,Low,High,Low_High
50406,4889,Education,17,Male,27,Bachelor’s Degree,Low,High,Low_High
53058,9165,Technology,25,Male,35,Associate Degree,Low,High,Low_High
27865,6089,Media,15,Male,34,Master’s Degree,Low,High,Low_High
62080,7900,Finance,18,Male,35,Bachelor’s Degree,Low,High,Low_High
31982,6317,Technology,25,Male,34,Bachelor’s Degree,Low,High,Low_High
27349,9667,Finance,22,Male,37,Master’s Degree,Low,High,Low_High
5002,4624,Education,28,Male,37,High School,Low,High,Low_High
34378,5972,Media,13,Male,30,High School,Low,High,Low_High
14982,4936,Education,13,Male,21,Master’s Degree,Low,High,Low_High
69004,8103,Technology,21,Male,37,Master’s Degree,Low,High,Low_High
17484,3699,Education,24,Male,35,Bachelor’s Degree,Low,High,Low_High
52784,4951,Education,15,Male,33,Associate Degree,Low,High,Low_High
66541,7251,Healthcare,17,Male,31,Associate Degree,Low,High,Low_High
1555,7642,Healthcare,18,Male,28,Bachelor’s Degree,Low,High,Low_High
40611,7580,Healthcare,14,Male,33,Associate Degree,Low,High,Low_High
67957,7421,Healthcare,19,Male,38,Master’s Degree,Low,High,Low_High
36055,9718,Technology,15,Male,23,PhD,Low,High,Low_High
28956,7931,Finance,20,Male,28,Associate Degree,Low,High,Low_High
30632,3221,Education,17,Male,35,High School,Low,High,Low_High
64502,6935,Healthcare,24,Male,35,Master’s Degree,Low,High,Low_High
40524,8349,Technology,15,Male,28,Master’s Degree,Low,High,Low_High
58932,7918,Finance,15,Male,29,Associate Degree,Low,High,Low_High
45769,6237,Media,13,Male,32,Master’s Degree,Low,High,Low_High
40215,11357,Technology,14,Male,34,High School,Low,High,Low_High
4257,6340,Media,25,Male,34,Associate Degree,Low,High,Low_High
69354,9559,Healthcare,25,Male,34,Master’s Degree,Low,High,Low_High
35105,4922,Education,21,Male,29,High School,Low,High,Low_High
44987,7969,Healthcare,18,Male,38,Associate Degree,Low,High,Low_High
39305,7653,Technology,15,Male,25,High School,Low,High,Low_High
15111,4390,Education,15,Male,25,Bachelor’s Degree,Low,High,Low_High
64967,6963,Finance,20,Male,38,Associate Degree,Low,High,Low_High
10290,9374,Technology,18,Male,30,Associate Degree,Low,High,Low_High
59764,6374,Media,20,Male,31,Master’s Degree,Low,High,Low_High
4897,9521,Healthcare,26,Male,38,PhD,Low,High,Low_High
73055,7731,Healthcare,17,Male,34,Associate Degree,Low,High,Low_High
68044,6276,Technology,21,Male,32,Bachelor’s Degree,Low,High,Low_High
16438,11354,Technology,14,Male,22,High School,Low,High,Low_High
59596,11506,Finance,21,Male,37,Master’s Degree,Low,High,Low_High
31426,9320,Technology,22,Male,35,Master’s Degree,Low,High,Low_High
16097,5177,Media,15,Male,31,Associate Degree,Low,High,Low_High
21618,8708,Healthcare,19,Male,34,Master’s Degree,Low,High,Low_High
51834,6408,Media,23,Male,35,Bachelor’s Degree,Low,High,Low_High
61729,7037,Technology,18,Male,29,Master’s Degree,Low,High,Low_High
58851,6712,Healthcare,19,Male,28,Master’s Degree,Low,High,Low_High
25719,5502,Media,18,Male,37,Master’s Degree,Low,High,Low_High
7918,7396,Technology,19,Male,38,Associate Degree,Low,High,Low_High
22134,9348,Technology,26,Male,37,Master’s Degree,Low,High,Low_High
34326,8197,Healthcare,19,Male,29,High School,Low,High,Low_High
5622,3627,Education,14,Male,26,High School,Low,High,Low_High
54020,8928,Finance,16,Male,36,Bachelor’s Degree,Low,High,Low_High
63451,6541,Healthcare,13,Male,23,High School,Low,High,Low_High
50731,8509,Technology,16,Male,28,Master’s Degree,Low,High,Low_High
33132,9034,Finance,20,Male,28,Bachelor’s Degree,Low,High,Low_High
61469,6919,Healthcare,22,Male,32,High School,Low,High,Low_High
43408,9346,Technology,15,Male,23,High School,Low,High,Low_High
13965,5215,Education,19,Male,27,Bachelor’s Degree,Low,High,Low_High
28935,9230,Finance,17,Male,37,High School,Low,High,Low_High
59617,10855,Finance,22,Male,35,Master’s Degree,Low,High,Low_High
270,7472,Finance,27,Male,35,Associate Degree,Low,High,Low_High
30671,5585,Media,13,Male,36,Associate Degree,Low,High,Low_High
44557,7870,Healthcare,24,Male,35,Bachelor’s Degree,Low,High,Low_High
27373,5867,Media,27,Male,36,Bachelor’s Degree,Low,High,Low_High
22825,7513,Healthcare,16,Male,29,Associate Degree,Low,High,Low_High
41469,9500,Technology,13,Male,27,Master’s Degree,Low,High,Low_High
51051,3813,Education,13,Male,31,Bachelor’s Degree,Low,High,Low_High
33627,8306,Healthcare,14,Male,27,Associate Degree,Low,High,Low_High
19746,7024,Finance,17,Male,35,Bachelor’s Degree,Low,High,Low_High
37206,6738,Healthcare,15,Male,33,Bachelor’s Degree,Low,High,Low_High
65770,4902,Education,14,Male,22,Master’s Degree,Low,High,Low_High
6931,11712,Technology,15,Male,23,Bachelor’s Degree,Low,High,Low_High
70779,8690,Healthcare,18,Male,32,Bachelor’s Degree,Low,High,Low_High
57269,5391,Media,18,Male,37,PhD,Low,High,Low_High
22485,7608,Healthcare,16,Male,27,Associate Degree,Low,High,Low_High
70183,4631,Education,13,Male,34,Associate Degree,Low,High,Low_High
45997,9430,Technology,15,Male,35,Bachelor’s Degree,Low,High,Low_High
47689,6150,Media,27,Male,36,Associate Degree,Low,High,Low_High
15681,4639,Education,18,Male,29,Bachelor’s Degree,Low,High,Low_High
61474,9710,Technology,18,Male,32,Bachelor’s Degree,Low,High,Low_High
4447,6135,Finance,16,Male,28,Associate Degree,Low,High,Low_High
18601,5069,Education,17,Male,32,Associate Degree,Low,High,Low_High
16619,11821,Finance,13,Male,25,Bachelor’s Degree,Low,High,Low_High
34518,4579,Education,29,Male,38,Associate Degree,Low,High,Low_High
26744,8629,Healthcare,29,Male,37,Bachelor’s Degree,Low,High,Low_High
12895,9843,Technology,18,Male,26,Bachelor’s Degree,Low,High,Low_High
46312,10393,Technology,23,Male,33,Master’s Degree,Low,High,Low_High
55117,6496,Media,27,Male,36,Master’s Degree,Low,High,Low_High
74099,7507,Healthcare,18,Male,35,Bachelor’s Degree,Low,High,Low_High
51315,11164,Technology,27,Male,37,Associate Degree,Low,High,Low_High
3728,5842,Media,21,Male,31,Associate Degree,Low,High,Low_High
50671,9119,Finance,21,Male,38,Associate Degree,Low,High,Low_High
13388,7908,Healthcare,13,Male,37,Bachelor’s Degree,Low,High,Low_High
44176,8671,Finance,14,Male,24,Bachelor’s Degree,Low,High,Low_High
58893,9174,Healthcare,21,Male,30,Bachelor’s Degree,Low,High,Low_High
58678,3754,Education,14,Male,22,Master’s Degree,Low,High,Low_High
17308,10711,Healthcare,23,Male,36,Bachelor’s Degree,Low,High,Low_High
14754,3543,Finance,17,Male,25,Associate Degree,Low,High,Low_High
25563,7745,Technology,21,Male,29,Bachelor’s Degree,Low,High,Low_High
936,7644,Healthcare,15,Male,38,Bachelor’s Degree,Low,High,Low_High
8590,8121,Healthcare,14,Male,38,Bachelor’s Degree,Low,High,Low_High
35009,9333,Healthcare,21,Male,34,Associate Degree,Low,High,Low_High
47624,4722,Education,13,Male,33,Associate Degree,Low,High,Low_High
22172,7593,Technology,25,Male,34,Master’s Degree,Low,High,Low_High
61980,6227,Media,20,Male,36,High School,Low,High,Low_High
5866,9289,Technology,19,Male,36,Bachelor’s Degree,Low,High,Low_High
38595,3176,Education,18,Male,35,Associate Degree,Low,High,Low_High
37961,6181,Media,17,Male,29,Associate Degree,Low,High,Low_High
35564,6188,Media,16,Male,24,Master’s Degree,Low,High,Low_High
57265,6526,Media,24,Male,32,Bachelor’s Degree,Low,High,Low_High
15787,4583,Education,20,Male,29,High School,Low,High,Low_High
9164,6968,Healthcare,14,Male,31,Bachelor’s Degree,Low,High,Low_High
29261,4641,Education,19,Male,30,Bachelor’s Degree,Low,High,Low_High
65593,9541,Technology,16,Male,25,Master’s Degree,Low,High,Low_High
55718,6151,Healthcare,26,Male,34,Associate Degree,Low,High,Low_High
38740,8321,Finance,16,Male,34,Master’s Degree,Low,High,Low_High
27755,6149,Education,13,Male,38,Bachelor’s Degree,Low,High,Low_High
32440,7843,Healthcare,23,Male,38,High School,Low,High,Low_High
35897,5613,Education,13,Male,22,Bachelor’s Degree,Low,High,Low_High
18526,10492,Technology,16,Male,35,Bachelor’s Degree,Low,High,Low_High
56886,7998,Technology,15,Male,27,High School,Low,High,Low_High
25264,9417,Technology,13,Male,33,High School,Low,High,Low_High
15940,5826,Media,15,Male,23,PhD,Low,High,Low_High
11813,7573,Healthcare,19,Male,37,PhD,Low,High,Low_High
9025,8940,Healthcare,17,Male,27,PhD,Low,High,Low_High
13857,11071,Technology,16,Male,24,Master’s Degree,Low,High,Low_High
35729,13099,Finance,13,Male,34,Bachelor’s Degree,Low,High,Low_High
72762,9794,Technology,13,Male,29,Master’s Degree,Low,High,Low_High
27706,11921,Technology,18,Male,27,High School,Low,High,Low_High
14062,6169,Media,25,Male,34,High School,Low,High,Low_High
52540,6205,Media,26,Male,34,Master’s Degree,Low,High,Low_High
30763,10723,Technology,15,Male,27,Associate Degree,Low,High,Low_High
34206,8106,Technology,17,Male,31,Master’s Degree,Low,High,Low_High
68086,5076,Education,18,Male,37,Master’s Degree,Low,High,Low_High
56232,12034,Technology,22,Male,30,High School,Low,High,Low_High
28748,6147,Education,17,Male,27,Master’s Degree,Low,High,Low_High
52516,5901,Education,18,Male,27,Associate Degree,Low,High,Low_High
65588,4045,Education,25,Male,34,Master’s Degree,Low,High,Low_High
2392,8095,Technology,14,Male,26,Associate Degree,Low,High,Low_High
48027,10843,Technology,14,Male,25,Associate Degree,Low,High,Low_High
55473,7981,Healthcare,16,Male,29,Master’s Degree,Low,High,Low_High
16393,8236,Healthcare,13,Male,31,Associate Degree,Low,High,Low_High
11606,8120,Technology,13,Male,24,PhD,Low,High,Low_High
24858,6234,Healthcare,19,Male,32,Bachelor’s Degree,Low,High,Low_High
64003,8174,Finance,13,Male,23,Associate Degree,Low,High,Low_High
20653,8522,Finance,22,Male,31,Associate Degree,Low,High,Low_High
20738,8676,Healthcare,15,Male,23,Associate Degree,Low,High,Low_High
10576,6751,Healthcare,13,Male,21,High School,Low,High,Low_High
42458,9111,Finance,13,Male,32,High School,Low,High,Low_High
39974,5869,Media,15,Male,26,Bachelor’s Degree,Low,High,Low_High
51231,4253,Education,26,Male,34,Master’s Degree,Low,High,Low_High
65572,4260,Education,15,Male,36,Master’s Degree,Low,High,Low_High
36354,7308,Healthcare,23,Male,32,Bachelor’s Degree,Low,High,Low_High
54691,9879,Healthcare,16,Male,34,Bachelor’s Degree,Low,High,Low_High
72830,10626,Healthcare,14,Male,33,Associate Degree,Low,High,Low_High
65942,9552,Technology,22,Male,30,Associate Degree,Low,High,Low_High
16988,3792,Education,14,Male,38,Bachelor’s Degree,Low,High,Low_High
70803,8036,Healthcare,13,Male,36,Bachelor’s Degree,Low,High,Low_High
74111,8699,Finance,15,Male,32,Associate Degree,Low,High,Low_High
31159,8474,Healthcare,15,Male,27,High School,Low,High,Low_High
32389,5525,Media,15,Male,27,Bachelor’s Degree,Low,High,Low_High
11766,5389,Media,19,Male,31,Bachelor’s Degree,Low,High,Low_High
33031,11303,Finance,18,Male,36,Bachelor’s Degree,Low,High,Low_High
67292,8481,Healthcare,29,Male,37,Associate Degree,Low,High,Low_High
30319,5309,Education,16,Male,29,Bachelor’s Degree,Low,High,Low_High
33740,7085,Technology,14,Male,27,Master’s Degree,Low,High,Low_High
34901,8595,Healthcare,19,Male,29,Associate Degree,Low,High,Low_High
37188,9398,Healthcare,14,Male,25,Associate Degree,Low,High,Low_High
12076,9315,Technology,14,Male,29,Bachelor’s Degree,Low,High,Low_High
70942,10217,Technology,21,Male,34,Associate Degree,Low,High,Low_High
11210,7383,Technology,14,Male,24,Associate Degree,Low,High,Low_High
22225,5835,Media,13,Male,21,Associate Degree,Low,High,Low_High
58792,8295,Technology,16,Male,38,Bachelor’s Degree,Low,High,Low_High
39447,7182,Healthcare,13,Male,32,Associate Degree,Low,High,Low_High
73266,9266,Technology,24,Male,35,Associate Degree,Low,High,Low_High
55464,4016,Education,20,Male,29,Bachelor’s Degree,Low,High,Low_High
67596,4140,Education,17,Male,37,High School,Low,High,Low_High
6270,8447,Technology,15,Male,23,Bachelor’s Degree,Low,High,Low_High
48251,7201,Healthcare,21,Male,36,Associate Degree,Low,High,Low_High
42830,10091,Technology,15,Male,32,Bachelor’s Degree,Low,High,Low_High
5497,9801,Technology,14,Male,28,Associate Degree,Low,High,Low_High
11828,5005,Education,14,Male,33,Bachelor’s Degree,Low,High,Low_High
3100,7504,Technology,23,Male,38,Bachelor’s Degree,Low,High,Low_High
69768,8912,Finance,15,Male,31,Master’s Degree,Low,High,Low_High
25865,6593,Media,13,Male,34,Master’s Degree,Low,High,Low_High
55367,5172,Education,16,Male,32,High School,Low,High,Low_High
67420,7456,Technology,23,Male,31,Master’s Degree,Low,High,Low_High
10158,6280,Media,13,Male,25,Master’s Degree,Low,High,Low_High
55680,6695,Media,19,Male,35,PhD,Low,High,Low_High
55684,8409,Healthcare,13,Male,30,Master’s Degree,Low,High,Low_High
6184,9867,Healthcare,18,Male,38,Master’s Degree,Low,High,Low_High
33736,5919,Healthcare,18,Male,31,Master’s Degree,Low,High,Low_High
65957,8146,Finance,13,Male,36,Associate Degree,Low,High,Low_High
43673,7583,Finance,13,Male,29,Bachelor’s Degree,Low,High,Low_High
40782,6997,Healthcare,16,Male,35,Associate Degree,Low,High,Low_High
55583,4766,Education,19,Male,30,Master’s Degree,Low,High,Low_High
999,6392,Healthcare,13,Male,25,Master’s Degree,Low,High,Low_High
36901,7406,Healthcare,13,Male,26,Master’s Degree,Low,High,Low_High
54751,8291,Finance,14,Male,32,Associate Degree,Low,High,Low_High
44376,4392,Education,16,Male,24,Bachelor’s Degree,Low,High,Low_High
3928,9539,Healthcare,25,Male,33,Master’s Degree,Low,High,Low_High
10822,7622,Healthcare,18,Male,29,High School,Low,High,Low_High
21419,7592,Technology,17,Male,35,Bachelor’s Degree,Low,High,Low_High
26135,9489,Finance,27,Male,37,High School,Low,High,Low_High
70926,5534,Education,24,Male,38,Associate Degree,Low,High,Low_High
62609,7957,Finance,22,Male,32,Master’s Degree,Low,High,Low_High
23836,7861,Healthcare,17,Male,35,Associate Degree,Low,High,Low_High
73219,10336,Finance,23,Male,35,Master’s Degree,Low,High,Low_High
45368,7575,Technology,18,Male,33,Bachelor’s Degree,Low,High,Low_High
57623,6388,Technology,15,Male,23,Master’s Degree,Low,High,Low_High
68326,9153,Healthcare,23,Male,34,Bachelor’s Degree,Low,High,Low_High
37999,5471,Media,14,Male,29,Master’s Degree,Low,High,Low_High
59219,5295,Education,15,Male,26,Master’s Degree,Low,High,Low_High
34445,5962,Media,24,Male,37,PhD,Low,High,Low_High
67283,6567,Education,14,Male,28,High School,Low,High,Low_High
38274,8863,Healthcare,13,Male,29,Master’s Degree,Low,High,Low_High
23111,5858,Media,18,Male,33,Associate Degree,Low,High,Low_High
59652,3134,Education,15,Male,32,Associate Degree,Low,High,Low_High
30557,8344,Technology,13,Male,29,Master’s Degree,Low,High,Low_High
54654,10441,Technology,13,Male,21,Master’s Degree,Low,High,Low_High
37630,7733,Healthcare,15,Male,27,PhD,Low,High,Low_High
43936,9156,Healthcare,14,Male,25,Bachelor’s Degree,Low,High,Low_High
22987,5732,Media,13,Male,24,Bachelor’s Degree,Low,High,Low_High
51665,8066,Healthcare,18,Male,37,Master’s Degree,Low,High,Low_High
60183,6235,Finance,15,Male,36,Bachelor’s Degree,Low,High,Low_High
71311,14014,Finance,15,Male,30,Master’s Degree,Low,High,Low_High
15571,4612,Education,17,Male,34,Bachelor’s Degree,Low,High,Low_High
21847,10686,Technology,23,Male,35,Associate Degree,Low,High,Low_High
51681,8139,Healthcare,20,Male,34,Master’s Degree,Low,High,Low_High
13896,8652,Technology,16,Male,26,Master’s Degree,Low,High,Low_High
28118,6956,Healthcare,15,Male,23,Associate Degree,Low,High,Low_High
34176,8013,Healthcare,18,Male,31,Bachelor’s Degree,Low,High,Low_High
63936,5102,Education,28,Male,36,Bachelor’s Degree,Low,High,Low_High
6770,8582,Finance,21,Male,29,Associate Degree,Low,High,Low_High
74353,5938,Media,25,Male,36,Associate Degree,Low,High,Low_High
37985,7743,Healthcare,15,Male,25,Master’s Degree,Low,High,Low_High
37469,6660,Finance,16,Male,27,Associate Degree,Low,High,Low_High
36385,5385,Media,13,Male,25,Bachelor’s Degree,Low,High,Low_High
24315,12549,Technology,15,Male,24,Bachelor’s Degree,Low,High,Low_High
2238,5882,Media,21,Male,30,Associate Degree,Low,High,Low_High
55355,3980,Education,18,Male,29,Master’s Degree,Low,High,Low_High
21844,5284,Education,20,Male,32,Associate Degree,Low,High,Low_High
21268,9390,Healthcare,24,Male,36,Associate Degree,Low,High,Low_High
68914,6028,Media,16,Male,29,Associate Degree,Low,High,Low_High
17729,9255,Healthcare,21,Male,34,Bachelor’s Degree,Low,High,Low_High
30503,8031,Healthcare,21,Male,29,Associate Degree,Low,High,Low_High
23659,5917,Media,25,Male,37,Associate Degree,Low,High,Low_High
47520,4510,Education,13,Male,34,Bachelor’s Degree,Low,High,Low_High
52174,4368,Education,18,Male,33,High School,Low,High,Low_High
5569,7197,Media,18,Male,36,Master’s Degree,Low,High,Low_High
42738,8758,Technology,22,Male,33,Bachelor’s Degree,Low,High,Low_High
53466,8612,Healthcare,25,Male,33,Bachelor’s Degree,Low,High,Low_High
9649,9163,Healthcare,19,Male,34,Associate Degree,Low,High,Low_High
45046,5543,Education,18,Male,30,Associate Degree,Low,High,Low_High
35181,8060,Healthcare,18,Male,26,Associate Degree,Low,High,Low_High
24667,8083,Technology,13,Male,21,PhD,Low,High,Low_High
40335,10032,Technology,24,Male,33,Bachelor’s Degree,Low,High,Low_High
44567,5649,Media,18,Male,29,Bachelor’s Degree,Low,High,Low_High
64252,7429,Healthcare,14,Male,36,Bachelor’s Degree,Low,High,Low_High
5932,6915,Healthcare,15,Male,26,Master’s Degree,Low,High,Low_High
7154,9018,Healthcare,14,Male,24,Associate Degree,Low,High,Low_High
8605,6275,Finance,13,Male,27,Bachelor’s Degree,Low,High,Low_High
45778,7093,Healthcare,24,Male,38,Associate Degree,Low,High,Low_High
21703,3555,Education,18,Male,30,Associate Degree,Low,High,Low_High
72128,5604,Media,13,Male,30,Associate Degree,Low,High,Low_High
16573,9079,Technology,22,Male,38,Master’s Degree,Low,High,Low_High
33004,7693,Technology,17,Male,28,Associate Degree,Low,High,Low_High
43062,7932,Healthcare,13,Male,21,High School,Low,High,Low_High
34124,11393,Finance,24,Male,33,Master’s Degree,Low,High,Low_High
60145,6262,Media,15,Male,24,High School,Low,High,Low_High
73288,6409,Healthcare,16,Male,36,Associate Degree,Low,High,Low_High
5126,5339,Education,16,Male,38,Bachelor’s Degree,Low,High,Low_High
54864,5550,Technology,25,Male,33,PhD,Low,High,Low_High
12217,5535,Education,15,Male,32,Master’s Degree,Low,High,Low_High
33422,6774,Healthcare,14,Male,28,Bachelor’s Degree,Low,High,Low_High
17395,7630,Technology,16,Male,32,Bachelor’s Degree,Low,High,Low_High
12970,8078,Technology,19,Male,29,Bachelor’s Degree,Low,High,Low_High
11592,9030,Technology,14,Male,27,Bachelor’s Degree,Low,High,Low_High
48016,5937,Education,21,Male,33,High School,Low,High,Low_High
19354,2990,Education,19,Male,38,PhD,Low,High,Low_High
48603,9534,Technology,19,Male,38,Master’s Degree,Low,High,Low_High
37157,7706,Healthcare,13,Male,29,Associate Degree,Low,High,Low_High
9066,6754,Finance,17,Male,28,Associate Degree,Low,High,Low_High
32134,11488,Technology,23,Male,34,Associate Degree,Low,High,Low_High
38607,6991,Media,13,Male,37,High School,Low,High,Low_High
40657,8563,Healthcare,14,Male,37,Associate Degree,Low,High,Low_High
46292,3341,Education,15,Male,31,Bachelor’s Degree,Low,High,Low_High
41884,8070,Finance,20,Male,31,Associate Degree,Low,High,Low_High
69774,9457,Technology,19,Male,27,Bachelor’s Degree,Low,High,Low_High
40284,5930,Media,29,Male,37,Associate Degree,Low,High,Low_High
63100,3576,Education,19,Male,36,Associate Degree,Low,High,Low_High
12476,7783,Healthcare,16,Male,36,Bachelor’s Degree,Low,High,Low_High
64077,9369,Technology,19,Male,28,Associate Degree,Low,High,Low_High
31452,5396,Media,23,Male,32,Associate Degree,Low,High,Low_High
46772,5048,Finance,14,Male,28,Master’s Degree,Low,High,Low_High
30276,8523,Healthcare,14,Male,27,Associate Degree,Low,High,Low_High
37878,7729,Healthcare,18,Male,27,Bachelor’s Degree,Low,High,Low_High
24098,4597,Education,14,Male,32,Master’s Degree,Low,High,Low_High
