EmployeeID,MonthlyIncome,JobRole,TotalWorkingYears,Gender,Age,Education Level,AgeGroup,ExpGroup,Cluster
69081,4804,Education,15,Female,26,High School,Low,High,Low_High
61049,5778,Media,16,Female,28,Master’s Degree,Low,High,Low_High
41658,9053,Healthcare,21,Female,34,Bachelor’s Degree,Low,High,Low_High
11989,6625,Media,25,Female,35,Associate Degree,Low,High,Low_High
19849,6963,Finance,15,Female,23,High School,Low,High,Low_High
54595,4593,Education,15,Female,24,Master’s Degree,Low,High,Low_High
20211,9457,Technology,14,Female,23,Master’s Degree,Low,High,Low_High
7418,8561,Technology,16,Female,30,High School,Low,High,Low_High
40724,12330,Finance,17,Female,37,Associate Degree,Low,High,Low_High
50685,8787,Technology,13,Female,22,Bachelor’s Degree,Low,High,Low_High
28052,7041,Finance,16,Female,32,High School,Low,High,Low_High
19374,6147,Media,16,Female,33,High School,Low,High,Low_High
29389,10180,Healthcare,26,Female,35,High School,Low,High,Low_High
49061,4562,Education,20,Female,29,High School,Low,High,Low_High
36240,8573,Finance,16,Female,25,Associate Degree,Low,High,Low_High
55246,4482,Education,14,Female,33,Bachelor’s Degree,Low,High,Low_High
9539,11441,Technology,19,Female,38,High School,Low,High,Low_High
37374,8015,Healthcare,18,Female,29,Associate Degree,Low,High,Low_High
45647,6863,Finance,14,Female,38,PhD,Low,High,Low_High
15833,7045,Healthcare,26,Female,35,Master’s Degree,Low,High,Low_High
21362,9258,Finance,18,Female,34,Master’s Degree,Low,High,Low_High
7440,4569,Education,13,Female,21,Bachelor’s Degree,Low,High,Low_High
12968,9479,Finance,14,Female,26,High School,Low,High,Low_High
15242,9901,Finance,13,Female,25,High School,Low,High,Low_High
520,6934,Education,16,Female,26,Bachelor’s Degree,Low,High,Low_High
30727,9403,Technology,23,Female,36,Bachelor’s Degree,Low,High,Low_High
60336,10336,Technology,15,Female,23,Master’s Degree,Low,High,Low_High
53601,9356,Finance,13,Female,32,Bachelor’s Degree,Low,High,Low_High
3930,7643,Healthcare,16,Female,35,Associate Degree,Low,High,Low_High
53795,4718,Education,22,Female,31,Bachelor’s Degree,Low,High,Low_High
66384,4199,Education,16,Female,35,Bachelor’s Degree,Low,High,Low_High
29959,5769,Media,17,Female,26,High School,Low,High,Low_High
48865,5950,Media,21,Female,32,Master’s Degree,Low,High,Low_High
36408,5570,Media,14,Female,31,Master’s Degree,Low,High,Low_High
52464,5727,Education,18,Female,38,Bachelor’s Degree,Low,High,Low_High
29876,9111,Technology,18,Female,30,Associate Degree,Low,High,Low_High
32640,4697,Media,13,Female,23,Master’s Degree,Low,High,Low_High
1641,9118,Technology,20,Female,35,Bachelor’s Degree,Low,High,Low_High
11229,9738,Technology,21,Female,37,PhD,Low,High,Low_High
59726,6265,Finance,20,Female,31,Associate Degree,Low,High,Low_High
39456,7806,Healthcare,25,Female,35,Bachelor’s Degree,Low,High,Low_High
9621,6605,Finance,18,Female,28,High School,Low,High,Low_High
45258,7543,Technology,22,Female,34,Master’s Degree,Low,High,Low_High
737,13582,Technology,15,Female,27,Master’s Degree,Low,High,Low_High
58456,9907,Finance,19,Female,33,Bachelor’s Degree,Low,High,Low_High
31474,7480,Technology,19,Female,29,High School,Low,High,Low_High
17774,5668,Media,21,Female,33,PhD,Low,High,Low_High
57258,4571,Education,24,Female,34,Master’s Degree,Low,High,Low_High
29923,9063,Healthcare,17,Female,32,Associate Degree,Low,High,Low_High
19365,10305,Technology,19,Female,35,Bachelor’s Degree,Low,High,Low_High
60481,8307,Finance,21,Female,29,Bachelor’s Degree,Low,High,Low_High
1282,6776,Technology,21,Female,36,Associate Degree,Low,High,Low_High
13271,7323,Healthcare,26,Female,37,High School,Low,High,Low_High
26354,11590,Technology,20,Female,37,Bachelor’s Degree,Low,High,Low_High
70507,11505,Finance,14,Female,22,Bachelor’s Degree,Low,High,Low_High
38199,4019,Education,15,Female,36,Associate Degree,Low,High,Low_High
47474,5150,Finance,21,Female,37,Associate Degree,Low,High,Low_High
71550,6477,Media,14,Female,29,Associate Degree,Low,High,Low_High
33969,6718,Healthcare,23,Female,35,High School,Low,High,Low_High
36876,6026,Technology,16,Female,36,High School,Low,High,Low_High
47291,9263,Technology,15,Female,38,High School,Low,High,Low_High
12431,9909,Technology,15,Female,34,Master’s Degree,Low,High,Low_High
33109,11012,Technology,14,Female,30,High School,Low,High,Low_High
13526,6988,Media,22,Female,30,High School,Low,High,Low_High
56869,6270,Healthcare,16,Female,32,Bachelor’s Degree,Low,High,Low_High
50695,3423,Education,17,Female,30,Master’s Degree,Low,High,Low_High
476,7121,Healthcare,14,Female,27,PhD,Low,High,Low_High
23122,10809,Technology,16,Female,31,Bachelor’s Degree,Low,High,Low_High
57378,5974,Media,17,Female,31,Master’s Degree,Low,High,Low_High
60134,8481,Technology,14,Female,25,High School,Low,High,Low_High
52210,6097,Finance,26,Female,34,Associate Degree,Low,High,Low_High
57976,10107,Healthcare,16,Female,34,Bachelor’s Degree,Low,High,Low_High
4936,5768,Media,13,Female,26,Bachelor’s Degree,Low,High,Low_High
10030,5374,Media,14,Female,25,High School,Low,High,Low_High
71299,11406,Technology,13,Female,22,Master’s Degree,Low,High,Low_High
24341,5532,Technology,21,Female,37,Bachelor’s Degree,Low,High,Low_High
67949,7843,Healthcare,23,Female,36,Master’s Degree,Low,High,Low_High
53734,9920,Finance,13,Female,32,Bachelor’s Degree,Low,High,Low_High
29921,7339,Healthcare,15,Female,23,PhD,Low,High,Low_High
7743,7527,Technology,13,Female,33,Bachelor’s Degree,Low,High,Low_High
11905,6705,Healthcare,22,Female,38,Bachelor’s Degree,Low,High,Low_High
60920,6308,Media,17,Female,31,Bachelor’s Degree,Low,High,Low_High
8384,10701,Finance,13,Female,23,Bachelor’s Degree,Low,High,Low_High
20213,7473,Healthcare,24,Female,35,PhD,Low,High,Low_High
8737,6297,Healthcare,18,Female,33,High School,Low,High,Low_High
45406,9784,Technology,21,Female,37,Bachelor’s Degree,Low,High,Low_High
70646,7477,Healthcare,15,Female,36,Bachelor’s Degree,Low,High,Low_High
263,7149,Technology,19,Female,37,Bachelor’s Degree,Low,High,Low_High
251,10195,Technology,13,Female,36,Bachelor’s Degree,Low,High,Low_High
68831,3730,Education,19,Female,28,Bachelor’s Degree,Low,High,Low_High
72194,9633,Finance,28,Female,37,High School,Low,High,Low_High
57926,6979,Technology,13,Female,21,Master’s Degree,Low,High,Low_High
33544,7447,Healthcare,14,Female,23,PhD,Low,High,Low_High
35790,11532,Technology,16,Female,36,Associate Degree,Low,High,Low_High
2136,4568,Education,20,Female,33,Master’s Degree,Low,High,Low_High
62682,9444,Technology,16,Female,37,Associate Degree,Low,High,Low_High
24446,7858,Technology,22,Female,35,High School,Low,High,Low_High
57559,7584,Healthcare,14,Female,26,Associate Degree,Low,High,Low_High
69272,6349,Education,14,Female,34,Bachelor’s Degree,Low,High,Low_High
746,3861,Education,16,Female,28,High School,Low,High,Low_High
71260,6740,Healthcare,17,Female,29,Associate Degree,Low,High,Low_High
32241,6274,Media,16,Female,27,Master’s Degree,Low,High,Low_High
34733,8821,Healthcare,18,Female,29,Master’s Degree,Low,High,Low_High
44668,8137,Healthcare,16,Female,36,Associate Degree,Low,High,Low_High
12996,4604,Education,20,Female,33,Bachelor’s Degree,Low,High,Low_High
52544,4565,Education,13,Female,26,Associate Degree,Low,High,Low_High
61709,6994,Healthcare,13,Female,24,PhD,Low,High,Low_High
64269,5086,Education,13,Female,31,Associate Degree,Low,High,Low_High
42609,6752,Healthcare,18,Female,36,High School,Low,High,Low_High
6281,8120,Finance,24,Female,32,High School,Low,High,Low_High
67258,6786,Technology,18,Female,27,Bachelor’s Degree,Low,High,Low_High
68662,9010,Technology,14,Female,33,High School,Low,High,Low_High
34914,11936,Technology,13,Female,28,PhD,Low,High,Low_High
8280,6827,Technology,13,Female,30,High School,Low,High,Low_High
40070,8501,Healthcare,18,Female,34,High School,Low,High,Low_High
12691,4446,Technology,17,Female,30,Bachelor’s Degree,Low,High,Low_High
19870,5592,Education,19,Female,30,Bachelor’s Degree,Low,High,Low_High
102,7421,Healthcare,17,Female,25,Associate Degree,Low,High,Low_High
70322,9176,Technology,23,Female,31,PhD,Low,High,Low_High
6732,7822,Healthcare,16,Female,26,Bachelor’s Degree,Low,High,Low_High
31760,7995,Healthcare,21,Female,29,Bachelor’s Degree,Low,High,Low_High
41056,4931,Finance,28,Female,37,High School,Low,High,Low_High
17923,7262,Finance,16,Female,35,Bachelor’s Degree,Low,High,Low_High
54015,5090,Education,23,Female,38,High School,Low,High,Low_High
15365,8027,Healthcare,16,Female,27,Bachelor’s Degree,Low,High,Low_High
32916,8752,Healthcare,16,Female,24,Associate Degree,Low,High,Low_High
55293,10555,Technology,22,Female,32,Bachelor’s Degree,Low,High,Low_High
24024,9212,Healthcare,19,Female,29,Associate Degree,Low,High,Low_High
62795,10026,Finance,15,Female,25,Master’s Degree,Low,High,Low_High
3806,8713,Technology,16,Female,24,Master’s Degree,Low,High,Low_High
5809,4383,Education,20,Female,32,Master’s Degree,Low,High,Low_High
65689,4686,Education,16,Female,36,Bachelor’s Degree,Low,High,Low_High
71916,7550,Finance,13,Female,34,High School,Low,High,Low_High
66581,5615,Media,19,Female,34,Master’s Degree,Low,High,Low_High
21194,10751,Technology,14,Female,25,High School,Low,High,Low_High
9105,5797,Media,19,Female,31,Master’s Degree,Low,High,Low_High
43622,10365,Technology,17,Female,36,Master’s Degree,Low,High,Low_High
56797,10676,Technology,23,Female,31,Associate Degree,Low,High,Low_High
71604,4427,Education,21,Female,34,Associate Degree,Low,High,Low_High
22574,10226,Finance,14,Female,33,Master’s Degree,Low,High,Low_High
18125,4592,Education,14,Female,24,Associate Degree,Low,High,Low_High
546,12311,Finance,18,Female,29,Associate Degree,Low,High,Low_High
9791,5352,Media,15,Female,27,Bachelor’s Degree,Low,High,Low_High
69713,5180,Healthcare,29,Female,38,Associate Degree,Low,High,Low_High
35623,8566,Finance,15,Female,31,Master’s Degree,Low,High,Low_High
17068,5105,Media,16,Female,35,Master’s Degree,Low,High,Low_High
41227,7231,Healthcare,20,Female,30,Associate Degree,Low,High,Low_High
21742,6494,Healthcare,13,Female,34,Master’s Degree,Low,High,Low_High
68362,3900,Education,27,Female,37,Master’s Degree,Low,High,Low_High
74313,7031,Healthcare,15,Female,36,Master’s Degree,Low,High,Low_High
34632,5490,Media,17,Female,29,Bachelor’s Degree,Low,High,Low_High
55587,7607,Finance,13,Female,31,Associate Degree,Low,High,Low_High
14295,10133,Technology,21,Female,31,High School,Low,High,Low_High
31394,11622,Technology,18,Female,38,High School,Low,High,Low_High
61003,6371,Healthcare,13,Female,25,PhD,Low,High,Low_High
56928,4354,Education,19,Female,27,Associate Degree,Low,High,Low_High
39604,3947,Education,18,Female,30,High School,Low,High,Low_High
64569,5831,Media,13,Female,24,Bachelor’s Degree,Low,High,Low_High
58209,4708,Education,19,Female,28,Associate Degree,Low,High,Low_High
55837,9356,Technology,22,Female,37,Bachelor’s Degree,Low,High,Low_High
34,7872,Healthcare,14,Female,24,Bachelor’s Degree,Low,High,Low_High
63566,8392,Technology,16,Female,31,Bachelor’s Degree,Low,High,Low_High
74214,4636,Education,16,Female,33,Bachelor’s Degree,Low,High,Low_High
10089,5814,Media,14,Female,27,Associate Degree,Low,High,Low_High
73707,9661,Technology,23,Female,34,High School,Low,High,Low_High
34317,4200,Education,26,Female,36,PhD,Low,High,Low_High
66994,10644,Finance,30,Female,38,Associate Degree,Low,High,Low_High
65437,6114,Media,22,Female,36,Master’s Degree,Low,High,Low_High
50974,8042,Finance,24,Female,35,Associate Degree,Low,High,Low_High
74249,9923,Healthcare,15,Female,25,Master’s Degree,Low,High,Low_High
45342,3911,Education,16,Female,28,High School,Low,High,Low_High
70177,7707,Healthcare,22,Female,32,High School,Low,High,Low_High
73393,6178,Media,17,Female,38,Master’s Degree,Low,High,Low_High
63706,6101,Healthcare,22,Female,33,High School,Low,High,Low_High
22088,7056,Healthcare,16,Female,27,High School,Low,High,Low_High
71294,4085,Education,14,Female,26,Bachelor’s Degree,Low,High,Low_High
4306,6482,Media,17,Female,36,Master’s Degree,Low,High,Low_High
11087,6582,Media,15,Female,37,Associate Degree,Low,High,Low_High
42218,8245,Technology,19,Female,34,High School,Low,High,Low_High
73335,7868,Healthcare,23,Female,34,Associate Degree,Low,High,Low_High
25478,8978,Finance,14,Female,24,High School,Low,High,Low_High
2652,5270,Education,13,Female,24,High School,Low,High,Low_High
41892,6275,Technology,13,Female,25,Bachelor’s Degree,Low,High,Low_High
10415,4828,Education,17,Female,27,Bachelor’s Degree,Low,High,Low_High
21128,10071,Technology,13,Female,23,High School,Low,High,Low_High
26405,10278,Technology,15,Female,25,PhD,Low,High,Low_High
73701,4902,Education,24,Female,33,Associate Degree,Low,High,Low_High
55483,4276,Education,15,Female,33,Master’s Degree,Low,High,Low_High
60238,6029,Media,18,Female,28,High School,Low,High,Low_High
33831,8158,Technology,26,Female,34,High School,Low,High,Low_High
60053,7286,Technology,21,Female,30,Bachelor’s Degree,Low,High,Low_High
23102,7544,Healthcare,23,Female,33,High School,Low,High,Low_High
43141,5436,Education,13,Female,38,High School,Low,High,Low_High
67888,6169,Media,14,Female,31,High School,Low,High,Low_High
19346,8402,Technology,15,Female,27,Associate Degree,Low,High,Low_High
31225,7266,Technology,15,Female,25,Associate Degree,Low,High,Low_High
47049,5716,Media,14,Female,33,Bachelor’s Degree,Low,High,Low_High
44658,3623,Education,13,Female,21,High School,Low,High,Low_High
33649,4143,Education,17,Female,29,PhD,Low,High,Low_High
40745,6821,Media,13,Female,37,High School,Low,High,Low_High
38338,8960,Technology,14,Female,27,High School,Low,High,Low_High
40189,7826,Finance,20,Female,31,High School,Low,High,Low_High
8258,8151,Finance,16,Female,25,Bachelor’s Degree,Low,High,Low_High
10569,3973,Education,13,Female,22,Master’s Degree,Low,High,Low_High
6362,4486,Education,13,Female,34,PhD,Low,High,Low_High
18343,8455,Finance,17,Female,30,Bachelor’s Degree,Low,High,Low_High
48634,4508,Education,23,Female,31,Bachelor’s Degree,Low,High,Low_High
15937,6582,Media,14,Female,34,Associate Degree,Low,High,Low_High
62660,7118,Healthcare,17,Female,32,Master’s Degree,Low,High,Low_High
41711,3812,Education,14,Female,26,High School,Low,High,Low_High
46225,8031,Technology,18,Female,29,Associate Degree,Low,High,Low_High
11548,6720,Media,24,Female,37,Master’s Degree,Low,High,Low_High
23920,3844,Education,21,Female,30,Associate Degree,Low,High,Low_High
9402,8653,Healthcare,26,Female,38,Associate Degree,Low,High,Low_High
70487,9817,Technology,23,Female,36,Associate Degree,Low,High,Low_High
42910,10776,Technology,15,Female,28,Associate Degree,Low,High,Low_High
20598,6793,Healthcare,22,Female,37,Associate Degree,Low,High,Low_High
16626,10348,Technology,18,Female,34,Associate Degree,Low,High,Low_High
1662,10197,Technology,19,Female,37,Associate Degree,Low,High,Low_High
27478,9240,Finance,20,Female,29,Bachelor’s Degree,Low,High,Low_High
41085,6318,Media,25,Female,37,Master’s Degree,Low,High,Low_High
40201,6095,Media,16,Female,31,Associate Degree,Low,High,Low_High
65738,5614,Media,26,Female,37,High School,Low,High,Low_High
40419,9832,Technology,21,Female,34,Bachelor’s Degree,Low,High,Low_High
15962,5782,Media,18,Female,33,Master’s Degree,Low,High,Low_High
38626,6956,Healthcare,21,Female,37,PhD,Low,High,Low_High
6987,6073,Finance,15,Female,26,Associate Degree,Low,High,Low_High
50324,6638,Media,21,Female,29,Bachelor’s Degree,Low,High,Low_High
64085,7917,Technology,16,Female,25,Associate Degree,Low,High,Low_High
36566,6876,Healthcare,14,Female,37,Associate Degree,Low,High,Low_High
25423,4462,Education,18,Female,29,Associate Degree,Low,High,Low_High
62050,9377,Healthcare,13,Female,29,High School,Low,High,Low_High
41152,9641,Technology,14,Female,32,Bachelor’s Degree,Low,High,Low_High
9026,11097,Healthcare,15,Female,28,Bachelor’s Degree,Low,High,Low_High
19376,6175,Media,13,Female,31,High School,Low,High,Low_High
26435,5007,Education,17,Female,25,Bachelor’s Degree,Low,High,Low_High
44703,9050,Healthcare,14,Female,29,Associate Degree,Low,High,Low_High
64339,9950,Technology,22,Female,32,High School,Low,High,Low_High
70995,6975,Healthcare,20,Female,32,Bachelor’s Degree,Low,High,Low_High
11595,6913,Finance,15,Female,30,Bachelor’s Degree,Low,High,Low_High
69338,9917,Technology,24,Female,34,Master’s Degree,Low,High,Low_High
5187,9262,Healthcare,28,Female,37,Master’s Degree,Low,High,Low_High
34808,10119,Finance,28,Female,36,Bachelor’s Degree,Low,High,Low_High
72409,5930,Education,14,Female,30,High School,Low,High,Low_High
32881,7695,Technology,18,Female,36,High School,Low,High,Low_High
11406,4989,Education,20,Female,30,Master’s Degree,Low,High,Low_High
20994,8226,Healthcare,19,Female,30,Bachelor’s Degree,Low,High,Low_High
46231,5152,Media,16,Female,38,Bachelor’s Degree,Low,High,Low_High
9464,9586,Technology,14,Female,34,Associate Degree,Low,High,Low_High
3026,4530,Education,17,Female,28,Bachelor’s Degree,Low,High,Low_High
20445,6079,Finance,21,Female,36,Bachelor’s Degree,Low,High,Low_High
38190,8062,Finance,14,Female,26,Master’s Degree,Low,High,Low_High
29004,7663,Finance,17,Female,34,Associate Degree,Low,High,Low_High
3720,7777,Healthcare,13,Female,37,Associate Degree,Low,High,Low_High
36497,6423,Finance,13,Female,24,Associate Degree,Low,High,Low_High
27700,8952,Healthcare,13,Female,24,PhD,Low,High,Low_High
60081,4274,Education,16,Female,37,High School,Low,High,Low_High
38794,4371,Education,14,Female,31,Bachelor’s Degree,Low,High,Low_High
65649,10349,Finance,25,Female,34,Bachelor’s Degree,Low,High,Low_High
50799,10914,Technology,23,Female,31,Bachelor’s Degree,Low,High,Low_High
57118,10256,Finance,16,Female,24,Associate Degree,Low,High,Low_High
10759,7276,Healthcare,17,Female,27,Bachelor’s Degree,Low,High,Low_High
39555,5984,Finance,13,Female,21,Associate Degree,Low,High,Low_High
28713,9290,Healthcare,19,Female,31,Bachelor’s Degree,Low,High,Low_High
55670,4270,Education,14,Female,28,Bachelor’s Degree,Low,High,Low_High
48599,4493,Education,14,Female,38,Bachelor’s Degree,Low,High,Low_High
20298,9200,Technology,13,Female,30,Associate Degree,Low,High,Low_High
8724,4435,Education,21,Female,31,Master’s Degree,Low,High,Low_High
15648,9244,Healthcare,14,Female,22,High School,Low,High,Low_High
43338,5907,Education,25,Female,37,High School,Low,High,Low_High
12934,6508,Technology,17,Female,28,Bachelor’s Degree,Low,High,Low_High
25401,5619,Media,13,Female,21,PhD,Low,High,Low_High
2309,7646,Healthcare,13,Female,35,High School,Low,High,Low_High
71475,6444,Technology,20,Female,38,Bachelor’s Degree,Low,High,Low_High
10461,7990,Healthcare,19,Female,30,Master’s Degree,Low,High,Low_High
30732,6200,Media,13,Female,22,High School,Low,High,Low_High
36458,5677,Finance,21,Female,29,High School,Low,High,Low_High
54292,4698,Education,16,Female,37,Associate Degree,Low,High,Low_High
63167,7574,Healthcare,22,Female,34,Bachelor’s Degree,Low,High,Low_High
42509,4610,Education,15,Female,24,Associate Degree,Low,High,Low_High
21582,13051,Finance,17,Female,25,Master’s Degree,Low,High,Low_High
53245,5764,Media,14,Female,23,Bachelor’s Degree,Low,High,Low_High
40170,3729,Education,15,Female,37,Associate Degree,Low,High,Low_High
21031,7812,Healthcare,19,Female,32,Bachelor’s Degree,Low,High,Low_High
50192,10418,Finance,15,Female,38,Master’s Degree,Low,High,Low_High
2576,3112,Education,20,Female,28,High School,Low,High,Low_High
59969,7656,Technology,20,Female,34,High School,Low,High,Low_High
35626,4393,Education,19,Female,30,Associate Degree,Low,High,Low_High
24425,6426,Media,14,Female,32,PhD,Low,High,Low_High
52295,9437,Healthcare,13,Female,24,PhD,Low,High,Low_High
12872,11622,Finance,15,Female,32,High School,Low,High,Low_High
19901,5334,Media,16,Female,28,Bachelor’s Degree,Low,High,Low_High
35996,11278,Technology,27,Female,38,Master’s Degree,Low,High,Low_High
35,8404,Healthcare,23,Female,38,Master’s Degree,Low,High,Low_High
13957,10216,Finance,13,Female,27,Master’s Degree,Low,High,Low_High
11225,8437,Finance,15,Female,23,Bachelor’s Degree,Low,High,Low_High
68184,8696,Technology,13,Female,38,High School,Low,High,Low_High
48816,3638,Education,19,Female,38,Associate Degree,Low,High,Low_High
40909,10110,Healthcare,18,Female,31,Master’s Degree,Low,High,Low_High
58823,7781,Healthcare,16,Female,33,Associate Degree,Low,High,Low_High
69198,5681,Media,25,Female,37,Associate Degree,Low,High,Low_High
54502,9369,Finance,21,Female,30,Master’s Degree,Low,High,Low_High
17952,4781,Education,20,Female,32,Associate Degree,Low,High,Low_High
66536,7407,Healthcare,19,Female,36,Bachelor’s Degree,Low,High,Low_High
39313,8671,Healthcare,14,Female,25,Master’s Degree,Low,High,Low_High
73175,5413,Education,18,Female,27,Bachelor’s Degree,Low,High,Low_High
61873,10632,Technology,16,Female,36,High School,Low,High,Low_High
46028,9730,Technology,23,Female,32,Bachelor’s Degree,Low,High,Low_High
15742,5343,Education,14,Female,32,High School,Low,High,Low_High
7265,6828,Technology,23,Female,37,Master’s Degree,Low,High,Low_High
