EmployeeID,MonthlyIncome,JobRole,TotalWorkingYears,Gender,Age,Education Level,AgeGroup,ExpGroup,Cluster
8762,8127,Finance,45,Female,59,Associate Degree,High,High,High_High
31692,3536,Education,27,Male,43,Associate Degree,High,High,High_High
2806,4831,Education,33,Male,55,High School,High,High,High_High
37357,5520,Education,30,Male,59,Bachelor’s Degree,High,High,High_High
66517,4952,Education,17,Female,58,Bachelor’s Degree,High,High,High_High
66253,8976,Healthcare,13,Male,39,Master’s Degree,High,High,High_High
533,4592,Education,29,Male,40,Master’s Degree,High,High,High_High
65545,7730,Healthcare,15,Male,45,Master’s Degree,High,High,High_High
69251,10994,Technology,20,Male,43,PhD,High,High,High_High
40568,3043,Education,40,Male,50,Bachelor’s Degree,High,High,High_High
18339,9495,Technology,14,Male,50,Associate Degree,High,High,High_High
10370,6063,Healthcare,33,Female,45,Bachelor’s Degree,High,High,High_High
67873,7600,Healthcare,39,Male,50,Bachelor’s Degree,High,High,High_High
34195,8392,Healthcare,16,Male,59,Master’s Degree,High,High,High_High
54830,6952,Finance,23,Female,43,High School,High,High,High_High
41286,6369,Media,18,Male,40,Associate Degree,High,High,High_High
38941,8673,Technology,34,Male,55,Bachelor’s Degree,High,High,High_High
16312,5795,Education,14,Female,57,Associate Degree,High,High,High_High
55211,9191,Technology,47,Male,57,Associate Degree,High,High,High_High
37898,7244,Healthcare,38,Male,46,PhD,High,High,High_High
37402,4968,Media,31,Male,45,High School,High,High,High_High
2874,7140,Technology,36,Female,44,Bachelor’s Degree,High,High,High_High
32803,6877,Healthcare,41,Female,54,High School,High,High,High_High
58293,6468,Healthcare,29,Male,46,High School,High,High,High_High
50515,5154,Education,15,Male,59,PhD,High,High,High_High
74238,9436,Healthcare,33,Male,45,Bachelor’s Degree,High,High,High_High
45188,8762,Technology,18,Female,48,Bachelor’s Degree,High,High,High_High
22927,4453,Education,29,Female,49,Associate Degree,High,High,High_High
11681,5890,Media,26,Male,42,Bachelor’s Degree,High,High,High_High
66282,4628,Education,34,Female,46,Master’s Degree,High,High,High_High
5107,7557,Healthcare,19,Male,47,Master’s Degree,High,High,High_High
48442,7852,Healthcare,17,Male,44,Associate Degree,High,High,High_High
37299,10508,Technology,33,Female,50,Bachelor’s Degree,High,High,High_High
50134,9487,Healthcare,30,Male,42,Bachelor’s Degree,High,High,High_High
4388,4918,Education,15,Male,53,Associate Degree,High,High,High_High
8417,7175,Healthcare,13,Male,48,Associate Degree,High,High,High_High
57636,8077,Healthcare,18,Female,44,Bachelor’s Degree,High,High,High_High
37679,7340,Healthcare,30,Male,51,Bachelor’s Degree,High,High,High_High
40379,8537,Healthcare,35,Female,48,Master’s Degree,High,High,High_High
17438,8743,Technology,42,Male,52,Master’s Degree,High,High,High_High
34421,6831,Healthcare,37,Male,57,High School,High,High,High_High
52120,5721,Education,28,Male,53,PhD,High,High,High_High
49049,3828,Education,14,Male,49,Associate Degree,High,High,High_High
34591,8455,Technology,38,Male,57,PhD,High,High,High_High
44870,7194,Technology,39,Male,49,Bachelor’s Degree,High,High,High_High
3983,8848,Finance,20,Female,43,Master’s Degree,High,High,High_High
58435,10568,Healthcare,29,Female,42,Master’s Degree,High,High,High_High
46795,6507,Finance,17,Female,52,Associate Degree,High,High,High_High
44795,9512,Technology,15,Male,53,Associate Degree,High,High,High_High
32775,4113,Education,36,Female,59,High School,High,High,High_High
19737,9203,Technology,22,Female,40,Master’s Degree,High,High,High_High
38308,5673,Media,25,Male,47,Master’s Degree,High,High,High_High
71715,4968,Media,31,Female,56,Bachelor’s Degree,High,High,High_High
21617,6061,Finance,16,Male,42,High School,High,High,High_High
39832,4506,Education,27,Male,51,Bachelor’s Degree,High,High,High_High
51893,8157,Finance,39,Male,53,Associate Degree,High,High,High_High
59180,5686,Media,14,Male,56,High School,High,High,High_High
44216,7612,Healthcare,14,Male,45,Associate Degree,High,High,High_High
69176,8040,Technology,39,Male,55,Bachelor’s Degree,High,High,High_High
4208,8475,Healthcare,24,Female,50,Master’s Degree,High,High,High_High
22828,5572,Media,16,Male,55,Master’s Degree,High,High,High_High
4912,8591,Finance,17,Female,57,PhD,High,High,High_High
24523,8125,Finance,22,Male,51,Associate Degree,High,High,High_High
69159,7479,Healthcare,21,Male,40,PhD,High,High,High_High
16308,10186,Finance,16,Male,42,Associate Degree,High,High,High_High
52015,4806,Education,23,Female,50,High School,High,High,High_High
71157,7447,Finance,24,Female,48,Bachelor’s Degree,High,High,High_High
67517,9327,Healthcare,14,Female,52,Associate Degree,High,High,High_High
49310,9506,Finance,29,Male,43,PhD,High,High,High_High
2745,8460,Technology,48,Female,58,High School,High,High,High_High
55314,7995,Healthcare,34,Female,50,Bachelor’s Degree,High,High,High_High
3086,4838,Education,18,Male,55,Associate Degree,High,High,High_High
22612,7841,Technology,21,Female,45,Associate Degree,High,High,High_High
45111,6670,Technology,34,Female,52,Associate Degree,High,High,High_High
46131,5852,Media,29,Female,46,Master’s Degree,High,High,High_High
13381,6497,Healthcare,27,Female,46,Associate Degree,High,High,High_High
1062,5958,Media,15,Male,42,Bachelor’s Degree,High,High,High_High
65061,7526,Technology,14,Male,44,PhD,High,High,High_High
15507,8492,Healthcare,44,Male,56,Master’s Degree,High,High,High_High
57511,4615,Education,20,Female,48,Master’s Degree,High,High,High_High
44504,7034,Healthcare,40,Female,55,Bachelor’s Degree,High,High,High_High
71276,6168,Media,18,Female,45,High School,High,High,High_High
55541,6314,Media,35,Female,55,Bachelor’s Degree,High,High,High_High
20021,9562,Technology,31,Female,46,Associate Degree,High,High,High_High
35545,4453,Education,29,Female,55,High School,High,High,High_High
29402,4725,Education,29,Female,40,Bachelor’s Degree,High,High,High_High
49258,6082,Technology,35,Male,56,Master’s Degree,High,High,High_High
46548,5125,Media,32,Female,49,Master’s Degree,High,High,High_High
54272,9300,Healthcare,32,Male,47,High School,High,High,High_High
70360,5921,Finance,16,Female,41,Associate Degree,High,High,High_High
30828,6780,Finance,33,Male,53,Master’s Degree,High,High,High_High
25764,4174,Education,20,Female,40,High School,High,High,High_High
31825,9951,Finance,16,Female,51,PhD,High,High,High_High
10856,8700,Healthcare,43,Female,59,Bachelor’s Degree,High,High,High_High
22176,5345,Education,33,Male,43,Associate Degree,High,High,High_High
25156,7908,Finance,16,Male,39,Bachelor’s Degree,High,High,High_High
9852,3675,Education,32,Female,59,Master’s Degree,High,High,High_High
58652,10965,Technology,14,Male,39,High School,High,High,High_High
71196,7740,Healthcare,15,Male,59,Associate Degree,High,High,High_High
31492,8347,Healthcare,36,Male,52,Associate Degree,High,High,High_High
38602,7737,Technology,42,Male,51,Bachelor’s Degree,High,High,High_High
68729,9156,Finance,24,Male,49,Master’s Degree,High,High,High_High
48853,4867,Education,13,Male,48,Bachelor’s Degree,High,High,High_High
9559,8113,Technology,26,Male,42,High School,High,High,High_High
36337,4764,Education,19,Male,51,Bachelor’s Degree,High,High,High_High
36421,7583,Healthcare,21,Male,42,High School,High,High,High_High
39933,4922,Education,25,Male,51,Bachelor’s Degree,High,High,High_High
40153,6360,Media,15,Male,47,Bachelor’s Degree,High,High,High_High
66825,7583,Healthcare,21,Female,50,Bachelor’s Degree,High,High,High_High
14576,5924,Healthcare,35,Male,49,PhD,High,High,High_High
8520,10574,Technology,38,Female,55,Bachelor’s Degree,High,High,High_High
42948,7630,Healthcare,32,Female,46,Master’s Degree,High,High,High_High
12543,6525,Healthcare,24,Female,44,High School,High,High,High_High
65836,10742,Finance,40,Male,54,Master’s Degree,High,High,High_High
66832,9746,Finance,34,Female,51,Master’s Degree,High,High,High_High
17535,3889,Education,32,Female,57,High School,High,High,High_High
39252,4492,Finance,43,Female,57,PhD,High,High,High_High
60738,5803,Education,27,Female,58,Associate Degree,High,High,High_High
13890,5992,Media,24,Female,48,Bachelor’s Degree,High,High,High_High
20731,9045,Technology,19,Male,40,Associate Degree,High,High,High_High
71779,10194,Healthcare,25,Female,39,Associate Degree,High,High,High_High
46332,5640,Media,14,Male,39,Bachelor’s Degree,High,High,High_High
52211,10694,Technology,27,Female,48,Associate Degree,High,High,High_High
68336,5998,Media,28,Male,57,Bachelor’s Degree,High,High,High_High
25462,5869,Media,39,Female,56,Bachelor’s Degree,High,High,High_High
48259,5431,Education,25,Male,58,Bachelor’s Degree,High,High,High_High
19261,3913,Education,32,Female,46,Bachelor’s Degree,High,High,High_High
25203,7107,Healthcare,44,Male,54,PhD,High,High,High_High
47620,8057,Healthcare,18,Male,39,Bachelor’s Degree,High,High,High_High
63637,4097,Education,13,Female,50,PhD,High,High,High_High
8141,3759,Education,39,Male,55,High School,High,High,High_High
17021,7430,Finance,22,Male,56,High School,High,High,High_High
67390,8849,Finance,36,Male,47,Bachelor’s Degree,High,High,High_High
23048,9931,Technology,26,Male,43,Associate Degree,High,High,High_High
33881,6288,Media,23,Male,44,Associate Degree,High,High,High_High
50335,5236,Education,49,Female,57,Associate Degree,High,High,High_High
7830,8384,Technology,25,Male,52,PhD,High,High,High_High
34810,6036,Media,37,Female,48,Master’s Degree,High,High,High_High
36592,6977,Healthcare,31,Female,53,Associate Degree,High,High,High_High
42495,7954,Technology,15,Male,45,Bachelor’s Degree,High,High,High_High
8074,7129,Technology,17,Female,47,Master’s Degree,High,High,High_High
67764,10406,Technology,25,Female,54,PhD,High,High,High_High
36575,9248,Finance,32,Male,41,Associate Degree,High,High,High_High
64199,7615,Technology,27,Male,48,Associate Degree,High,High,High_High
67313,5879,Education,17,Female,50,High School,High,High,High_High
48244,6174,Media,46,Male,57,Master’s Degree,High,High,High_High
18121,7081,Healthcare,14,Female,52,Bachelor’s Degree,High,High,High_High
45635,6983,Technology,21,Male,45,PhD,High,High,High_High
23716,9166,Technology,23,Female,48,Associate Degree,High,High,High_High
56396,9523,Technology,30,Male,51,Bachelor’s Degree,High,High,High_High
67688,9075,Technology,19,Female,42,Bachelor’s Degree,High,High,High_High
25214,9963,Technology,15,Male,53,Bachelor’s Degree,High,High,High_High
6039,10184,Technology,40,Male,58,Associate Degree,High,High,High_High
48579,5411,Media,26,Female,41,Associate Degree,High,High,High_High
26084,8772,Healthcare,31,Female,52,Bachelor’s Degree,High,High,High_High
22597,8033,Finance,27,Male,55,High School,High,High,High_High
25171,5767,Media,25,Male,47,Bachelor’s Degree,High,High,High_High
12477,9144,Healthcare,32,Female,53,High School,High,High,High_High
28255,8643,Finance,28,Male,54,Bachelor’s Degree,High,High,High_High
12174,9454,Technology,35,Female,53,Bachelor’s Degree,High,High,High_High
20414,5078,Finance,22,Female,59,Bachelor’s Degree,High,High,High_High
25573,6609,Media,22,Female,57,Master’s Degree,High,High,High_High
9275,8382,Technology,35,Male,59,Master’s Degree,High,High,High_High
14767,9723,Technology,20,Male,56,Bachelor’s Degree,High,High,High_High
69843,3788,Education,35,Male,50,High School,High,High,High_High
69678,10126,Technology,25,Female,58,High School,High,High,High_High
74096,5580,Media,15,Female,48,High School,High,High,High_High
70666,9163,Technology,32,Male,52,Bachelor’s Degree,High,High,High_High
7964,3920,Education,29,Male,49,Associate Degree,High,High,High_High
20719,8549,Technology,17,Male,50,Bachelor’s Degree,High,High,High_High
54462,7418,Healthcare,43,Female,56,Master’s Degree,High,High,High_High
47108,12920,Technology,20,Male,52,Bachelor’s Degree,High,High,High_High
39284,4519,Education,47,Male,57,High School,High,High,High_High
53632,6473,Media,34,Female,59,Associate Degree,High,High,High_High
67832,8832,Healthcare,22,Male,52,Master’s Degree,High,High,High_High
51669,4185,Education,16,Male,57,Associate Degree,High,High,High_High
11430,5797,Education,28,Male,50,High School,High,High,High_High
49218,5628,Healthcare,15,Female,53,High School,High,High,High_High
40459,10533,Technology,19,Male,39,Associate Degree,High,High,High_High
35276,5901,Technology,15,Female,43,Bachelor’s Degree,High,High,High_High
52118,7592,Healthcare,39,Male,58,Bachelor’s Degree,High,High,High_High
18148,9359,Technology,20,Female,46,Bachelor’s Degree,High,High,High_High
30308,6710,Healthcare,26,Male,54,Master’s Degree,High,High,High_High
9962,10986,Technology,23,Male,57,Master’s Degree,High,High,High_High
55547,6914,Healthcare,17,Male,41,Bachelor’s Degree,High,High,High_High
9297,5318,Media,24,Male,44,Bachelor’s Degree,High,High,High_High
1049,5862,Media,17,Male,43,Bachelor’s Degree,High,High,High_High
10309,6552,Finance,34,Female,48,PhD,High,High,High_High
6007,7492,Healthcare,35,Male,43,Bachelor’s Degree,High,High,High_High
10675,3391,Education,26,Male,39,Associate Degree,High,High,High_High
13506,5869,Technology,44,Female,57,Associate Degree,High,High,High_High
55776,7930,Healthcare,13,Male,53,Master’s Degree,High,High,High_High
53893,8295,Healthcare,49,Male,59,Master’s Degree,High,High,High_High
49884,8077,Finance,24,Male,46,Bachelor’s Degree,High,High,High_High
23655,5796,Media,36,Male,57,Master’s Degree,High,High,High_High
68774,7347,Healthcare,43,Male,59,PhD,High,High,High_High
61131,6728,Technology,19,Male,50,High School,High,High,High_High
49722,7692,Technology,22,Female,48,Master’s Degree,High,High,High_High
42179,9731,Finance,40,Male,57,Bachelor’s Degree,High,High,High_High
17321,7972,Technology,13,Female,47,PhD,High,High,High_High
51675,6457,Healthcare,18,Male,47,Bachelor’s Degree,High,High,High_High
3862,11580,Technology,37,Male,56,Bachelor’s Degree,High,High,High_High
16650,8197,Healthcare,23,Male,50,Associate Degree,High,High,High_High
50924,8065,Healthcare,34,Male,46,Associate Degree,High,High,High_High
57029,9354,Healthcare,36,Female,52,Master’s Degree,High,High,High_High
39680,11323,Technology,17,Female,43,Associate Degree,High,High,High_High
32930,6854,Finance,16,Female,59,Bachelor’s Degree,High,High,High_High
63008,8567,Finance,36,Male,51,Master’s Degree,High,High,High_High
1816,6246,Media,19,Male,58,Master’s Degree,High,High,High_High
34173,7107,Technology,28,Female,57,Associate Degree,High,High,High_High
48857,7586,Healthcare,14,Male,52,Associate Degree,High,High,High_High
53787,9975,Technology,30,Male,54,High School,High,High,High_High
16595,6808,Media,25,Male,42,Bachelor’s Degree,High,High,High_High
46618,7758,Finance,18,Male,43,Bachelor’s Degree,High,High,High_High
68073,6545,Media,43,Female,58,Bachelor’s Degree,High,High,High_High
16173,10389,Technology,23,Female,46,PhD,High,High,High_High
430,6433,Healthcare,14,Female,47,Associate Degree,High,High,High_High
54389,6097,Media,21,Male,44,High School,High,High,High_High
58359,8440,Technology,35,Male,44,PhD,High,High,High_High
8228,4263,Education,30,Female,39,Master’s Degree,High,High,High_High
21580,6218,Media,28,Male,56,PhD,High,High,High_High
19816,10845,Technology,44,Female,56,Bachelor’s Degree,High,High,High_High
7364,10007,Finance,15,Male,44,High School,High,High,High_High
63204,9658,Finance,37,Male,52,Bachelor’s Degree,High,High,High_High
18036,3469,Education,29,Male,44,Master’s Degree,High,High,High_High
457,8156,Technology,42,Male,54,High School,High,High,High_High
57850,3506,Education,13,Male,40,Associate Degree,High,High,High_High
40506,8978,Technology,32,Female,42,Master’s Degree,High,High,High_High
15672,10724,Technology,17,Male,51,Associate Degree,High,High,High_High
41791,11505,Finance,18,Male,55,Bachelor’s Degree,High,High,High_High
39924,5020,Media,22,Male,45,High School,High,High,High_High
69477,9507,Technology,15,Female,41,Bachelor’s Degree,High,High,High_High
3462,7532,Finance,34,Male,56,High School,High,High,High_High
12688,8212,Healthcare,43,Male,52,Associate Degree,High,High,High_High
4812,4604,Education,15,Female,45,Bachelor’s Degree,High,High,High_High
7887,9837,Healthcare,30,Female,40,High School,High,High,High_High
27013,6440,Media,38,Male,55,Associate Degree,High,High,High_High
42953,9408,Healthcare,20,Female,46,Master’s Degree,High,High,High_High
16818,10009,Healthcare,33,Male,44,Master’s Degree,High,High,High_High
42065,5097,Media,24,Female,50,Associate Degree,High,High,High_High
16035,7731,Technology,29,Female,46,Associate Degree,High,High,High_High
26181,4074,Education,35,Male,44,Master’s Degree,High,High,High_High
23347,4424,Education,32,Female,50,Bachelor’s Degree,High,High,High_High
9453,6049,Media,28,Male,41,High School,High,High,High_High
56372,5988,Media,14,Female,49,Bachelor’s Degree,High,High,High_High
1069,8673,Healthcare,33,Female,44,Bachelor’s Degree,High,High,High_High
44279,3118,Education,33,Female,44,Associate Degree,High,High,High_High
39855,4296,Education,20,Male,54,Bachelor’s Degree,High,High,High_High
43072,6793,Healthcare,39,Male,55,PhD,High,High,High_High
69367,9247,Technology,35,Female,48,PhD,High,High,High_High
10453,9894,Technology,27,Male,44,High School,High,High,High_High
31589,4083,Education,20,Female,52,Associate Degree,High,High,High_High
61970,7215,Healthcare,22,Female,46,High School,High,High,High_High
32233,7135,Finance,19,Female,41,PhD,High,High,High_High
9903,5945,Media,45,Male,54,Master’s Degree,High,High,High_High
8995,8433,Healthcare,21,Male,40,Bachelor’s Degree,High,High,High_High
16842,7859,Healthcare,21,Female,44,High School,High,High,High_High
50196,6051,Media,16,Male,52,Bachelor’s Degree,High,High,High_High
29086,5945,Media,15,Male,57,Master’s Degree,High,High,High_High
27295,9352,Technology,15,Female,47,Bachelor’s Degree,High,High,High_High
18577,11659,Finance,13,Male,47,High School,High,High,High_High
7923,8835,Healthcare,35,Male,47,Bachelor’s Degree,High,High,High_High
45465,7919,Healthcare,25,Male,46,High School,High,High,High_High
8083,4531,Education,41,Male,54,Master’s Degree,High,High,High_High
36139,5869,Media,40,Male,49,Master’s Degree,High,High,High_High
40870,9026,Finance,20,Female,45,PhD,High,High,High_High
63408,9185,Technology,40,Male,51,Bachelor’s Degree,High,High,High_High
6779,10256,Technology,25,Female,58,Master’s Degree,High,High,High_High
51441,5489,Education,34,Male,46,Bachelor’s Degree,High,High,High_High
23628,7205,Healthcare,28,Male,54,PhD,High,High,High_High
33637,9390,Technology,21,Female,57,Associate Degree,High,High,High_High
32634,8672,Finance,14,Male,51,Bachelor’s Degree,High,High,High_High
15220,9991,Technology,16,Female,47,Bachelor’s Degree,High,High,High_High
31839,5824,Media,32,Male,51,High School,High,High,High_High
17511,4596,Education,23,Male,44,Bachelor’s Degree,High,High,High_High
65184,6666,Technology,27,Male,53,Associate Degree,High,High,High_High
49518,5218,Finance,16,Female,48,Associate Degree,High,High,High_High
37216,8812,Finance,47,Male,59,Associate Degree,High,High,High_High
36094,5827,Media,17,Female,41,Bachelor’s Degree,High,High,High_High
60098,5871,Finance,31,Female,40,Master’s Degree,High,High,High_High
68626,8910,Technology,39,Male,56,High School,High,High,High_High
61852,6827,Technology,37,Male,49,Bachelor’s Degree,High,High,High_High
17576,9830,Finance,21,Male,39,Associate Degree,High,High,High_High
65688,8422,Technology,30,Male,48,Associate Degree,High,High,High_High
34110,3557,Education,42,Female,51,Master’s Degree,High,High,High_High
53278,8567,Technology,23,Female,54,Associate Degree,High,High,High_High
25966,7589,Healthcare,30,Male,54,Bachelor’s Degree,High,High,High_High
3500,8986,Healthcare,18,Male,57,Bachelor’s Degree,High,High,High_High
2504,7940,Healthcare,19,Female,59,Bachelor’s Degree,High,High,High_High
24424,9363,Technology,38,Male,55,Bachelor’s Degree,High,High,High_High
50754,4015,Education,27,Male,46,Associate Degree,High,High,High_High
56413,8127,Technology,40,Male,58,Bachelor’s Degree,High,High,High_High
41370,6767,Technology,31,Male,55,Associate Degree,High,High,High_High
27952,4926,Education,15,Female,53,Associate Degree,High,High,High_High
64226,9263,Technology,28,Female,44,Associate Degree,High,High,High_High
28320,8840,Finance,36,Male,51,Associate Degree,High,High,High_High
38787,5099,Education,24,Male,45,Associate Degree,High,High,High_High
58270,9101,Finance,24,Male,55,Bachelor’s Degree,High,High,High_High
52711,4671,Education,39,Male,58,PhD,High,High,High_High
57305,9981,Technology,31,Male,45,Master’s Degree,High,High,High_High
55939,10916,Technology,22,Female,47,High School,High,High,High_High
21969,8384,Healthcare,28,Female,39,Bachelor’s Degree,High,High,High_High
23059,3398,Education,22,Male,39,Associate Degree,High,High,High_High
37151,5590,Media,26,Female,55,Associate Degree,High,High,High_High
73184,6109,Media,32,Female,51,Bachelor’s Degree,High,High,High_High
18642,5066,Education,35,Female,59,Bachelor’s Degree,High,High,High_High
23862,4546,Education,29,Female,45,Master’s Degree,High,High,High_High
60508,5769,Media,43,Male,54,High School,High,High,High_High
46586,6084,Healthcare,27,Female,43,Bachelor’s Degree,High,High,High_High
67732,9699,Technology,20,Female,58,Bachelor’s Degree,High,High,High_High
10044,7355,Healthcare,18,Female,47,Associate Degree,High,High,High_High
24581,9877,Technology,17,Female,39,Bachelor’s Degree,High,High,High_High
13662,8821,Finance,30,Female,56,Bachelor’s Degree,High,High,High_High
43803,9200,Healthcare,27,Female,45,Bachelor’s Degree,High,High,High_High
6698,5500,Technology,40,Male,57,High School,High,High,High_High
58373,12036,Technology,34,Female,58,High School,High,High,High_High
74454,6664,Media,44,Male,52,Bachelor’s Degree,High,High,High_High
10985,5852,Media,27,Male,45,Master’s Degree,High,High,High_High
37819,4766,Education,42,Male,56,Bachelor’s Degree,High,High,High_High
50287,7651,Healthcare,16,Female,40,PhD,High,High,High_High
62959,4586,Education,20,Male,40,Master’s Degree,High,High,High_High
9044,8871,Technology,29,Female,59,Master’s Degree,High,High,High_High
49554,5903,Technology,33,Male,50,High School,High,High,High_High
12372,10370,Finance,33,Female,44,Master’s Degree,High,High,High_High
60385,7653,Technology,25,Male,54,Bachelor’s Degree,High,High,High_High
13877,3583,Education,36,Female,45,High School,High,High,High_High
26997,4630,Education,33,Male,46,Master’s Degree,High,High,High_High
47263,8517,Technology,16,Male,40,Bachelor’s Degree,High,High,High_High
27628,9565,Technology,32,Female,42,Master’s Degree,High,High,High_High
35793,6098,Media,24,Male,42,Master’s Degree,High,High,High_High
30722,9816,Technology,33,Male,46,Associate Degree,High,High,High_High
