EmployeeID,MonthlyIncome,JobRole,TotalWorkingYears,Gender,Age,Education Level,AgeGroup,ExpGroup,Cluster
36239,9320,Technology,4,Female,47,Associate Degree,High,Low,High_Low
30089,7701,Technology,8,Female,56,High School,High,Low,High_Low
72197,5101,Education,5,Female,44,Bachelor’s Degree,High,Low,High_Low
31483,5979,Media,3,Female,55,Associate Degree,High,Low,High_Low
21702,5752,Media,6,Female,52,Bachelor’s Degree,High,Low,High_Low
46232,5137,Education,5,Female,57,Master’s Degree,High,Low,High_Low
20238,8256,Technology,10,Female,45,Associate Degree,High,Low,High_Low
25832,4284,Education,11,Female,53,Bachelor’s Degree,High,Low,High_Low
25083,6164,Media,4,Female,55,Master’s Degree,High,Low,High_Low
25129,4957,Education,11,Female,53,High School,High,Low,High_Low
41594,9402,Healthcare,3,Female,47,Associate Degree,High,Low,High_Low
17487,3250,Education,2,Female,44,Associate Degree,High,Low,High_Low
8501,12156,Technology,4,Female,48,Bachelor’s Degree,High,Low,High_Low
59587,4016,Education,2,Female,44,Bachelor’s Degree,High,Low,High_Low
38808,5467,Education,8,Female,50,Associate Degree,High,Low,High_Low
50572,4342,Education,1,Female,44,High School,High,Low,High_Low
37813,9779,Technology,6,Female,46,Associate Degree,High,Low,High_Low
38924,6719,Technology,4,Female,41,Associate Degree,High,Low,High_Low
13160,6213,Healthcare,3,Female,54,Master’s Degree,High,Low,High_Low
41866,6005,Media,1,Female,40,Master’s Degree,High,Low,High_Low
21838,11621,Technology,4,Female,49,Bachelor’s Degree,High,Low,High_Low
63382,8772,Technology,12,Female,58,Bachelor’s Degree,High,Low,High_Low
35169,9460,Healthcare,1,Female,57,Master’s Degree,High,Low,High_Low
63925,10030,Healthcare,8,Female,48,High School,High,Low,High_Low
43214,11438,Technology,1,Female,45,High School,High,Low,High_Low
11377,8039,Healthcare,8,Female,54,Associate Degree,High,Low,High_Low
28570,7187,Finance,7,Female,54,PhD,High,Low,High_Low
26651,6601,Finance,1,Female,40,Associate Degree,High,Low,High_Low
61927,8250,Technology,6,Female,52,Bachelor’s Degree,High,Low,High_Low
32510,4424,Education,5,Female,56,PhD,High,Low,High_Low
46034,7578,Technology,8,Female,43,PhD,High,Low,High_Low
38061,6100,Education,8,Female,52,Master’s Degree,High,Low,High_Low
67580,7623,Technology,2,Female,52,Bachelor’s Degree,High,Low,High_Low
54610,9191,Healthcare,4,Female,55,Associate Degree,High,Low,High_Low
2074,7887,Healthcare,7,Female,56,PhD,High,Low,High_Low
17053,6363,Media,2,Female,39,Master’s Degree,High,Low,High_Low
8909,8358,Technology,12,Female,48,Associate Degree,High,Low,High_Low
28913,7738,Technology,9,Female,53,High School,High,Low,High_Low
10254,6422,Media,11,Female,42,Associate Degree,High,Low,High_Low
51261,5723,Media,5,Female,51,Master’s Degree,High,Low,High_Low
61594,5381,Education,8,Female,51,Bachelor’s Degree,High,Low,High_Low
48315,7846,Finance,8,Female,53,Master’s Degree,High,Low,High_Low
6152,5247,Education,3,Female,58,Bachelor’s Degree,High,Low,High_Low
48638,5205,Education,11,Female,52,Bachelor’s Degree,High,Low,High_Low
50239,3992,Education,10,Female,56,High School,High,Low,High_Low
29469,4964,Education,4,Female,59,High School,High,Low,High_Low
8887,5465,Media,12,Female,51,High School,High,Low,High_Low
31272,3632,Education,6,Female,58,Bachelor’s Degree,High,Low,High_Low
70495,6719,Technology,3,Female,45,Bachelor’s Degree,High,Low,High_Low
20687,5605,Media,12,Female,40,Associate Degree,High,Low,High_Low
6542,5620,Media,10,Female,39,Associate Degree,High,Low,High_Low
5778,8218,Healthcare,6,Female,43,Bachelor’s Degree,High,Low,High_Low
40420,10037,Technology,6,Female,47,High School,High,Low,High_Low
71253,4265,Education,2,Female,41,Bachelor’s Degree,High,Low,High_Low
56113,8176,Technology,5,Female,47,High School,High,Low,High_Low
28026,9999,Technology,3,Female,56,High School,High,Low,High_Low
65060,5574,Media,11,Female,43,High School,High,Low,High_Low
71329,10293,Finance,3,Female,49,Associate Degree,High,Low,High_Low
72684,5175,Education,6,Female,43,Bachelor’s Degree,High,Low,High_Low
53981,9683,Healthcare,3,Female,40,Master’s Degree,High,Low,High_Low
60574,12252,Technology,4,Female,47,High School,High,Low,High_Low
73097,6082,Media,5,Female,39,Associate Degree,High,Low,High_Low
31296,10356,Technology,1,Female,58,Bachelor’s Degree,High,Low,High_Low
72058,4824,Education,4,Female,49,Master’s Degree,High,Low,High_Low
16098,5204,Education,11,Female,50,Bachelor’s Degree,High,Low,High_Low
57158,10999,Technology,8,Female,39,Bachelor’s Degree,High,Low,High_Low
38629,9250,Healthcare,1,Female,40,Master’s Degree,High,Low,High_Low
29588,6419,Finance,1,Female,40,Associate Degree,High,Low,High_Low
15297,6933,Technology,5,Female,42,High School,High,Low,High_Low
45966,5234,Finance,11,Female,45,High School,High,Low,High_Low
5439,7111,Healthcare,6,Female,46,High School,High,Low,High_Low
3376,5085,Education,9,Female,53,Bachelor’s Degree,High,Low,High_Low
41391,3665,Education,2,Female,44,Bachelor’s Degree,High,Low,High_Low
15068,4561,Media,12,Female,40,Bachelor’s Degree,High,Low,High_Low
8305,7919,Healthcare,7,Female,41,Master’s Degree,High,Low,High_Low
10200,4905,Media,2,Female,52,Bachelor’s Degree,High,Low,High_Low
29689,9727,Technology,4,Female,43,High School,High,Low,High_Low
9527,8744,Healthcare,7,Female,54,Master’s Degree,High,Low,High_Low
35640,7829,Healthcare,5,Female,47,Associate Degree,High,Low,High_Low
8644,6352,Media,6,Female,58,High School,High,Low,High_Low
69717,8180,Finance,7,Female,45,Master’s Degree,High,Low,High_Low
62066,9489,Healthcare,3,Female,44,Associate Degree,High,Low,High_Low
29733,10007,Finance,9,Female,41,PhD,High,Low,High_Low
67825,5881,Media,12,Female,39,Associate Degree,High,Low,High_Low
11004,9520,Technology,11,Female,56,Bachelor’s Degree,High,Low,High_Low
70833,10035,Finance,2,Female,50,High School,High,Low,High_Low
28447,9143,Healthcare,2,Female,40,Bachelor’s Degree,High,Low,High_Low
28228,10385,Finance,1,Female,58,Bachelor’s Degree,High,Low,High_Low
67259,7279,Media,8,Female,39,Bachelor’s Degree,High,Low,High_Low
29343,9736,Technology,3,Female,41,High School,High,Low,High_Low
55894,7718,Healthcare,1,Female,48,Associate Degree,High,Low,High_Low
33323,5056,Media,1,Female,39,High School,High,Low,High_Low
24389,6062,Media,7,Female,43,Associate Degree,High,Low,High_Low
52994,9166,Technology,9,Female,54,PhD,High,Low,High_Low
1443,4851,Education,3,Female,59,Master’s Degree,High,Low,High_Low
26821,11302,Finance,3,Female,51,High School,High,Low,High_Low
19900,7945,Healthcare,9,Female,47,Associate Degree,High,Low,High_Low
23603,5209,Education,7,Female,40,Bachelor’s Degree,High,Low,High_Low
27689,7388,Finance,3,Female,49,Bachelor’s Degree,High,Low,High_Low
35865,6070,Media,6,Female,51,High School,High,Low,High_Low
37929,5961,Media,2,Female,51,Master’s Degree,High,Low,High_Low
13650,8686,Technology,3,Female,44,Bachelor’s Degree,High,Low,High_Low
39654,6271,Media,5,Female,56,Associate Degree,High,Low,High_Low
54203,8995,Technology,4,Female,39,Bachelor’s Degree,High,Low,High_Low
28644,7121,Healthcare,4,Female,59,Master’s Degree,High,Low,High_Low
64535,5391,Media,8,Female,59,Master’s Degree,High,Low,High_Low
13631,4078,Education,4,Female,40,High School,High,Low,High_Low
63640,7553,Technology,7,Female,42,Bachelor’s Degree,High,Low,High_Low
25504,5514,Media,11,Female,43,Bachelor’s Degree,High,Low,High_Low
5223,5158,Education,6,Female,39,Bachelor’s Degree,High,Low,High_Low
5293,7710,Healthcare,7,Female,45,Master’s Degree,High,Low,High_Low
1544,9892,Technology,7,Female,39,Associate Degree,High,Low,High_Low
14160,11439,Technology,9,Female,52,Bachelor’s Degree,High,Low,High_Low
18767,8709,Technology,4,Female,43,Bachelor’s Degree,High,Low,High_Low
60200,6864,Finance,8,Female,42,High School,High,Low,High_Low
15375,6823,Media,7,Female,56,Associate Degree,High,Low,High_Low
8327,4962,Education,10,Female,44,Master’s Degree,High,Low,High_Low
58100,7227,Finance,11,Female,43,Associate Degree,High,Low,High_Low
70323,5592,Education,4,Female,41,Master’s Degree,High,Low,High_Low
57709,8508,Technology,7,Female,49,Master’s Degree,High,Low,High_Low
52145,8369,Healthcare,10,Female,51,Associate Degree,High,Low,High_Low
22140,7119,Healthcare,3,Female,45,Master’s Degree,High,Low,High_Low
30638,8624,Technology,10,Female,44,Bachelor’s Degree,High,Low,High_Low
70042,8233,Finance,5,Female,46,PhD,High,Low,High_Low
33226,8107,Healthcare,1,Female,40,Associate Degree,High,Low,High_Low
329,7159,Healthcare,9,Female,57,High School,High,Low,High_Low
39473,6293,Finance,4,Female,51,Bachelor’s Degree,High,Low,High_Low
7730,11626,Finance,12,Female,54,Bachelor’s Degree,High,Low,High_Low
52127,6843,Media,5,Female,40,Bachelor’s Degree,High,Low,High_Low
30661,9267,Technology,7,Female,45,High School,High,Low,High_Low
55938,7913,Healthcare,8,Female,41,Master’s Degree,High,Low,High_Low
22331,5812,Technology,4,Female,50,High School,High,Low,High_Low
16249,8620,Technology,11,Female,41,High School,High,Low,High_Low
4973,7617,Healthcare,12,Female,44,Bachelor’s Degree,High,Low,High_Low
61233,7049,Healthcare,4,Female,41,Master’s Degree,High,Low,High_Low
54172,11510,Technology,6,Female,40,Bachelor’s Degree,High,Low,High_Low
60967,5682,Education,10,Female,40,High School,High,Low,High_Low
16585,3973,Education,5,Female,41,Bachelor’s Degree,High,Low,High_Low
53941,4440,Education,3,Female,39,Bachelor’s Degree,High,Low,High_Low
28332,7189,Finance,7,Female,59,High School,High,Low,High_Low
21971,3099,Education,11,Female,58,PhD,High,Low,High_Low
29464,4518,Education,5,Female,55,Bachelor’s Degree,High,Low,High_Low
56819,6740,Media,12,Female,44,Bachelor’s Degree,High,Low,High_Low
26258,11055,Finance,12,Female,58,High School,High,Low,High_Low
6755,7726,Finance,3,Female,55,Associate Degree,High,Low,High_Low
20420,7139,Healthcare,3,Female,42,Master’s Degree,High,Low,High_Low
14262,9716,Technology,5,Female,52,High School,High,Low,High_Low
51626,11557,Finance,9,Female,52,Associate Degree,High,Low,High_Low
35407,6033,Education,10,Female,52,Bachelor’s Degree,High,Low,High_Low
13752,6109,Media,11,Female,39,Associate Degree,High,Low,High_Low
62241,5082,Education,7,Female,58,Associate Degree,High,Low,High_Low
63254,5723,Media,12,Female,53,Bachelor’s Degree,High,Low,High_Low
15885,6143,Media,12,Female,59,High School,High,Low,High_Low
16750,8309,Technology,11,Female,47,High School,High,Low,High_Low
35877,7698,Healthcare,8,Female,50,High School,High,Low,High_Low
2970,10631,Technology,7,Female,45,Associate Degree,High,Low,High_Low
60929,7910,Technology,7,Female,44,Associate Degree,High,Low,High_Low
53,4950,Education,5,Female,57,High School,High,Low,High_Low
58567,4957,Education,3,Female,57,Associate Degree,High,Low,High_Low
31339,13566,Finance,6,Female,40,Associate Degree,High,Low,High_Low
62446,7150,Media,9,Female,48,Bachelor’s Degree,High,Low,High_Low
23395,9659,Finance,5,Female,39,Master’s Degree,High,Low,High_Low
30127,6213,Media,11,Female,52,Associate Degree,High,Low,High_Low
71197,6740,Healthcare,7,Female,50,High School,High,Low,High_Low
42451,8405,Healthcare,2,Female,55,Associate Degree,High,Low,High_Low
8746,4495,Education,6,Female,59,Associate Degree,High,Low,High_Low
36740,6027,Technology,6,Female,50,Bachelor’s Degree,High,Low,High_Low
28114,9541,Technology,2,Female,46,Master’s Degree,High,Low,High_Low
51250,10276,Technology,12,Female,45,Bachelor’s Degree,High,Low,High_Low
67217,8592,Healthcare,9,Female,55,Associate Degree,High,Low,High_Low
23651,6079,Finance,7,Female,47,Bachelor’s Degree,High,Low,High_Low
29694,12085,Technology,10,Female,50,High School,High,Low,High_Low
51724,11044,Technology,3,Female,52,Master’s Degree,High,Low,High_Low
52191,9159,Finance,8,Female,59,PhD,High,Low,High_Low
29150,6115,Healthcare,6,Female,39,Associate Degree,High,Low,High_Low
36214,7732,Healthcare,1,Female,47,Master’s Degree,High,Low,High_Low
16466,8151,Healthcare,8,Female,51,Master’s Degree,High,Low,High_Low
20706,5483,Media,11,Female,48,Master’s Degree,High,Low,High_Low
49075,6868,Technology,2,Female,40,High School,High,Low,High_Low
57091,6817,Media,8,Female,44,High School,High,Low,High_Low
62973,8013,Technology,1,Female,49,Associate Degree,High,Low,High_Low
73306,6019,Education,5,Female,52,High School,High,Low,High_Low
1006,5150,Education,11,Female,48,Associate Degree,High,Low,High_Low
52970,6795,Technology,5,Female,44,Associate Degree,High,Low,High_Low
53566,6785,Media,1,Female,55,Associate Degree,High,Low,High_Low
17378,5610,Finance,2,Female,40,Associate Degree,High,Low,High_Low
20729,5262,Education,4,Female,41,High School,High,Low,High_Low
37278,9958,Technology,5,Female,49,PhD,High,Low,High_Low
53149,6392,Education,12,Female,42,Associate Degree,High,Low,High_Low
50142,8847,Technology,9,Female,42,Bachelor’s Degree,High,Low,High_Low
38971,4303,Education,10,Female,47,Master’s Degree,High,Low,High_Low
42905,8064,Technology,6,Female,42,Bachelor’s Degree,High,Low,High_Low
66823,5507,Education,4,Female,41,Master’s Degree,High,Low,High_Low
52129,11617,Technology,7,Female,41,Bachelor’s Degree,High,Low,High_Low
63603,7995,Healthcare,11,Female,54,Master’s Degree,High,Low,High_Low
25669,5641,Media,4,Female,41,Associate Degree,High,Low,High_Low
28348,4941,Education,12,Female,43,Bachelor’s Degree,High,Low,High_Low
38606,9606,Healthcare,5,Female,40,Associate Degree,High,Low,High_Low
17617,3737,Education,4,Female,49,Bachelor’s Degree,High,Low,High_Low
47655,10471,Technology,7,Female,49,Associate Degree,High,Low,High_Low
48112,8699,Technology,2,Female,53,Associate Degree,High,Low,High_Low
67891,7682,Healthcare,12,Female,39,Associate Degree,High,Low,High_Low
16134,11244,Technology,4,Female,51,Master’s Degree,High,Low,High_Low
18311,7740,Technology,6,Female,48,High School,High,Low,High_Low
50978,5223,Education,6,Female,50,High School,High,Low,High_Low
31780,3982,Education,3,Female,49,High School,High,Low,High_Low
11928,5050,Media,6,Female,56,Bachelor’s Degree,High,Low,High_Low
37446,9335,Technology,1,Female,53,Bachelor’s Degree,High,Low,High_Low
51436,11173,Finance,7,Female,51,High School,High,Low,High_Low
66665,8062,Healthcare,11,Female,40,PhD,High,Low,High_Low
9582,7299,Technology,3,Female,50,Associate Degree,High,Low,High_Low
42009,9784,Technology,6,Female,58,Bachelor’s Degree,High,Low,High_Low
1491,7386,Healthcare,11,Female,48,Associate Degree,High,Low,High_Low
64842,8784,Healthcare,6,Female,39,Bachelor’s Degree,High,Low,High_Low
55828,8819,Healthcare,8,Female,50,High School,High,Low,High_Low
47299,7831,Technology,7,Female,43,Associate Degree,High,Low,High_Low
19661,12579,Finance,11,Female,46,Master’s Degree,High,Low,High_Low
24925,5325,Education,1,Female,44,Bachelor’s Degree,High,Low,High_Low
70188,9432,Technology,10,Female,44,Associate Degree,High,Low,High_Low
32289,9329,Healthcare,4,Female,48,Bachelor’s Degree,High,Low,High_Low
27559,6054,Healthcare,10,Female,52,Associate Degree,High,Low,High_Low
5867,4848,Finance,11,Female,42,Associate Degree,High,Low,High_Low
54367,4035,Education,11,Female,46,High School,High,Low,High_Low
25547,8484,Healthcare,12,Female,42,Master’s Degree,High,Low,High_Low
41631,8602,Healthcare,10,Female,52,Associate Degree,High,Low,High_Low
21047,7625,Healthcare,2,Female,42,Master’s Degree,High,Low,High_Low
42058,6889,Technology,1,Female,39,Associate Degree,High,Low,High_Low
46300,7022,Technology,6,Female,47,Associate Degree,High,Low,High_Low
24140,11299,Technology,2,Female,42,High School,High,Low,High_Low
30450,3836,Education,9,Female,59,Associate Degree,High,Low,High_Low
67202,5281,Education,5,Female,42,Master’s Degree,High,Low,High_Low
62431,10499,Technology,3,Female,47,Bachelor’s Degree,High,Low,High_Low
61896,8295,Healthcare,6,Female,41,Bachelor’s Degree,High,Low,High_Low
24622,7055,Healthcare,9,Female,44,Master’s Degree,High,Low,High_Low
55595,5710,Media,3,Female,45,Bachelor’s Degree,High,Low,High_Low
43426,4275,Education,4,Female,43,Associate Degree,High,Low,High_Low
46438,3278,Education,6,Female,54,Master’s Degree,High,Low,High_Low
19766,7029,Healthcare,9,Female,52,High School,High,Low,High_Low
14594,7784,Finance,11,Female,59,High School,High,Low,High_Low
43549,9521,Technology,11,Female,45,High School,High,Low,High_Low
72062,4200,Education,11,Female,58,Associate Degree,High,Low,High_Low
40000,5160,Media,5,Female,57,Bachelor’s Degree,High,Low,High_Low
74280,9680,Technology,2,Female,47,Associate Degree,High,Low,High_Low
46720,4291,Education,5,Female,58,Associate Degree,High,Low,High_Low
74121,6459,Media,2,Female,53,Bachelor’s Degree,High,Low,High_Low
32738,8712,Technology,4,Female,56,Associate Degree,High,Low,High_Low
7760,10022,Technology,1,Female,43,Associate Degree,High,Low,High_Low
9500,7824,Technology,5,Female,47,Associate Degree,High,Low,High_Low
42357,9241,Technology,8,Female,56,Bachelor’s Degree,High,Low,High_Low
43734,5059,Media,6,Female,43,Bachelor’s Degree,High,Low,High_Low
30372,6404,Education,11,Female,47,Bachelor’s Degree,High,Low,High_Low
22936,9037,Healthcare,10,Female,51,Associate Degree,High,Low,High_Low
32067,5905,Education,11,Female,47,Master’s Degree,High,Low,High_Low
54638,4351,Education,6,Female,50,Bachelor’s Degree,High,Low,High_Low
11029,6233,Healthcare,1,Female,53,Bachelor’s Degree,High,Low,High_Low
21966,3200,Education,2,Female,57,Master’s Degree,High,Low,High_Low
61698,6496,Media,9,Female,47,Associate Degree,High,Low,High_Low
55324,8542,Technology,4,Female,48,Master’s Degree,High,Low,High_Low
63836,8510,Technology,1,Female,40,Associate Degree,High,Low,High_Low
12141,4757,Education,10,Female,54,Bachelor’s Degree,High,Low,High_Low
43218,8100,Healthcare,1,Female,40,PhD,High,Low,High_Low
15984,10205,Finance,3,Female,40,Bachelor’s Degree,High,Low,High_Low
64726,3713,Education,7,Female,41,Master’s Degree,High,Low,High_Low
65143,7518,Healthcare,3,Female,49,High School,High,Low,High_Low
60466,5378,Education,1,Female,50,Bachelor’s Degree,High,Low,High_Low
1139,7954,Technology,7,Female,50,Master’s Degree,High,Low,High_Low
8742,7591,Healthcare,7,Female,46,Master’s Degree,High,Low,High_Low
15282,8115,Healthcare,11,Female,53,Bachelor’s Degree,High,Low,High_Low
19557,7052,Technology,1,Female,56,Bachelor’s Degree,High,Low,High_Low
35709,12102,Technology,8,Female,40,Bachelor’s Degree,High,Low,High_Low
51498,10425,Finance,2,Female,45,Bachelor’s Degree,High,Low,High_Low
50290,4870,Education,9,Female,43,Master’s Degree,High,Low,High_Low
58423,12722,Finance,5,Female,41,Associate Degree,High,Low,High_Low
73191,6208,Media,6,Female,49,Master’s Degree,High,Low,High_Low
45600,9355,Technology,5,Female,49,Master’s Degree,High,Low,High_Low
14995,10946,Technology,1,Female,44,Bachelor’s Degree,High,Low,High_Low
47979,7110,Healthcare,4,Female,52,Associate Degree,High,Low,High_Low
57012,7354,Technology,11,Female,44,Associate Degree,High,Low,High_Low
46108,8482,Healthcare,8,Female,49,Bachelor’s Degree,High,Low,High_Low
72109,4934,Education,6,Female,40,Associate Degree,High,Low,High_Low
42897,3731,Education,11,Female,50,Associate Degree,High,Low,High_Low
40357,6311,Healthcare,12,Female,48,Associate Degree,High,Low,High_Low
10442,7108,Healthcare,3,Female,56,Master’s Degree,High,Low,High_Low
67382,8648,Finance,8,Female,54,High School,High,Low,High_Low
26218,4198,Education,3,Female,39,Bachelor’s Degree,High,Low,High_Low
38867,9066,Healthcare,8,Female,46,Associate Degree,High,Low,High_Low
24573,7243,Technology,8,Female,53,Bachelor’s Degree,High,Low,High_Low
62101,4048,Education,4,Female,51,High School,High,Low,High_Low
59285,9862,Technology,2,Female,48,Associate Degree,High,Low,High_Low
32247,6054,Finance,8,Female,41,Associate Degree,High,Low,High_Low
29157,8807,Healthcare,9,Female,56,Associate Degree,High,Low,High_Low
27647,6204,Healthcare,6,Female,54,Bachelor’s Degree,High,Low,High_Low
39860,6424,Media,6,Female,43,Associate Degree,High,Low,High_Low
50229,5025,Education,11,Female,51,Master’s Degree,High,Low,High_Low
46090,8433,Technology,4,Female,42,Associate Degree,High,Low,High_Low
10160,6561,Education,9,Female,41,Master’s Degree,High,Low,High_Low
3787,2506,Education,12,Female,57,Associate Degree,High,Low,High_Low
5583,6194,Media,1,Female,56,Bachelor’s Degree,High,Low,High_Low
7688,7212,Media,2,Female,39,Master’s Degree,High,Low,High_Low
57761,6260,Media,6,Female,39,Bachelor’s Degree,High,Low,High_Low
58497,7583,Finance,6,Female,44,Master’s Degree,High,Low,High_Low
6318,4770,Education,2,Female,43,Master’s Degree,High,Low,High_Low
18679,4855,Education,12,Female,44,Bachelor’s Degree,High,Low,High_Low
62803,6873,Finance,11,Female,56,High School,High,Low,High_Low
37732,8961,Technology,10,Female,57,Associate Degree,High,Low,High_Low
5427,7238,Finance,3,Female,41,Associate Degree,High,Low,High_Low
65502,5159,Education,7,Female,42,High School,High,Low,High_Low
37099,6850,Finance,6,Female,55,Associate Degree,High,Low,High_Low
19733,6545,Media,6,Female,50,Bachelor’s Degree,High,Low,High_Low
67321,5957,Media,1,Female,57,Bachelor’s Degree,High,Low,High_Low
61339,4664,Education,10,Female,39,Master’s Degree,High,Low,High_Low
69366,7289,Finance,12,Female,51,Bachelor’s Degree,High,Low,High_Low
55717,11726,Technology,6,Female,43,Master’s Degree,High,Low,High_Low
33853,8426,Healthcare,11,Female,47,High School,High,Low,High_Low
39637,11456,Technology,3,Female,50,Associate Degree,High,Low,High_Low
55875,8487,Healthcare,9,Female,45,Associate Degree,High,Low,High_Low
40414,8603,Healthcare,4,Female,59,High School,High,Low,High_Low
5220,8787,Healthcare,9,Female,40,Bachelor’s Degree,High,Low,High_Low
48969,8972,Healthcare,8,Female,55,Master’s Degree,High,Low,High_Low
69684,8286,Technology,11,Female,43,High School,High,Low,High_Low
13668,6263,Media,6,Female,42,Master’s Degree,High,Low,High_Low
39196,4160,Education,5,Female,49,Associate Degree,High,Low,High_Low
53388,7086,Technology,1,Female,51,Bachelor’s Degree,High,Low,High_Low
53894,8352,Technology,4,Female,50,Master’s Degree,High,Low,High_Low
63190,7546,Healthcare,4,Female,44,Bachelor’s Degree,High,Low,High_Low
61128,7263,Technology,12,Female,47,High School,High,Low,High_Low
23258,9764,Healthcare,11,Female,45,Bachelor’s Degree,High,Low,High_Low
15581,9061,Healthcare,8,Female,50,Bachelor’s Degree,High,Low,High_Low
53571,4640,Education,11,Female,41,Bachelor’s Degree,High,Low,High_Low
61074,7177,Healthcare,10,Female,47,Bachelor’s Degree,High,Low,High_Low
62778,12444,Finance,7,Female,43,High School,High,Low,High_Low
20082,7075,Healthcare,12,Female,55,Associate Degree,High,Low,High_Low
25885,5956,Media,1,Female,42,Bachelor’s Degree,High,Low,High_Low
28765,2715,Education,3,Female,56,Associate Degree,High,Low,High_Low
27442,4681,Education,3,Female,42,Bachelor’s Degree,High,Low,High_Low
39119,5771,Media,10,Female,46,Master’s Degree,High,Low,High_Low
14869,8895,Finance,1,Female,47,Associate Degree,High,Low,High_Low
20190,3947,Education,12,Female,50,Associate Degree,High,Low,High_Low
44211,6088,Media,9,Female,53,Master’s Degree,High,Low,High_Low
57318,4463,Education,8,Female,55,Bachelor’s Degree,High,Low,High_Low
12542,6271,Healthcare,8,Female,41,Bachelor’s Degree,High,Low,High_Low
50352,9316,Finance,8,Female,51,Master’s Degree,High,Low,High_Low
65317,5040,Education,11,Female,45,Associate Degree,High,Low,High_Low
56773,10325,Technology,10,Female,54,Bachelor’s Degree,High,Low,High_Low
29821,8199,Healthcare,11,Female,44,High School,High,Low,High_Low
36128,7295,Finance,1,Female,49,Master’s Degree,High,Low,High_Low
39929,7320,Technology,6,Female,44,Bachelor’s Degree,High,Low,High_Low
21085,8626,Healthcare,12,Female,54,PhD,High,Low,High_Low
4914,8166,Healthcare,3,Female,42,Associate Degree,High,Low,High_Low
51070,5259,Education,12,Female,52,High School,High,Low,High_Low
12612,5767,Media,9,Female,57,Associate Degree,High,Low,High_Low
61047,8667,Finance,9,Female,44,Bachelor’s Degree,High,Low,High_Low
68115,8576,Healthcare,3,Female,45,Associate Degree,High,Low,High_Low
54708,6626,Technology,12,Female,40,High School,High,Low,High_Low
43845,9342,Finance,5,Female,49,High School,High,Low,High_Low
12965,6851,Technology,12,Female,58,High School,High,Low,High_Low
45833,2697,Finance,8,Female,51,High School,High,Low,High_Low
11502,8360,Finance,9,Female,59,Master’s Degree,High,Low,High_Low
